SETOR,LOCALIZAÇÃO,CÓDIGO,DESCRIÇÃO,QTD,ALMOXARIFADO
PEÇA,,034648,BUCHA EXTERNA [SUPORTE DO CILINDRO - MCF M23],,Almox Prod Especiais
PEÇA,,034649,CORPO DO PINO DE ARTICULAÇÃO DO CHASSI [MCF M23],,Almox Prod Especiais
PEÇA,,034653,CORPO DO PINO INFERIOR DO CILINDRO [CONJ. HIDRAULICO - MCF M23],,Almox Prod Especiais
PEÇA,,034656,PINO DA DOBRADIÇA [MCF M23],,Almox Prod Especiais
PEÇA,,034658,REFORÇO EXTERNO DA DOBRADIÇA [ESTEIRA DIREITA - MCF M23],,Almox Prod Especiais
PEÇA,,034659,REFORÇO INTERNO DA DOBRADIÇA [ESTEIRA DIREITA - MCF M23],,Almox Prod Especiais
PEÇA,,034660,ARRUELA DE REFORÇO [ESTEIRA ESQUERDA 02 - MCF M23],,Almox Prod Especiais
PEÇA,,034661,ARRUELA DE REFORÇO MENOR [ESTEIRA ESQUERDA 02 - MCF M23],,Almox Prod Especiais
PEÇA,,034662,REFORÇO MAIOR DA DOBRADIÇA [ESTEIRA ESQUERDA 02 - MCF M23],,Almox Prod Especiais
PEÇA,,034663,REFORÇO MENOR DA DOBRADIÇA [ESTEIRA ESQUERDA 02 - MCF M23],,Almox Prod Especiais
PEÇA,,034664,COMPLEMENTO MAIOR DO REFORÇO [ESTEIRA ESQUERDA 02 - MCF M23],,Almox Prod Especiais
PEÇA,,034665,REFORÇO MÉDIO DA DOBRADIÇA [ESTEIRA ESQUERDA 02 - MCF M23],,Almox Prod Especiais
PEÇA,,034666,COMPLEMENTO MENOR DO REFORÇO [ESTEIRA ESQUERDA 02 - MCF M23],,Almox Prod Especiais
PEÇA,,034667,DOBRADIÇA ESQUERDA MAIOR [ESTEIRA ESQUERDA 02 - MCF M23],,Almox Prod Especiais
PEÇA,,034668,REFORÇO TRIANGULAR [EST ESQUERDA 02 - MCF M24],,Almox Prod Especiais
PEÇA,,034669,REFORÇO DOBRADO DA DOBRADIÇA [ESTEIRA ESQUERDA 02 - MCF M23],,Almox Prod Especiais
PEÇA,,034674,BUCHA EXTERNA DA DOBRADIÇA [ESTEIRA ESQUERDA 02 - MCF M23],,Almox Prod Especiais
PEÇA,,034675,ARTICULAÇÃO DE REFORÇO [MCF M23],,Almox Prod Especiais
PEÇA,,034676,REFORÇO [ARTICULAÇÃO MAIOR - MCF M23],,Almox Prod Especiais
PEÇA,,034677,DOBRADIÇA DO CILINDRO [ESTEIRA ESQUERDA 02 - MCF M23],,Almox Prod Especiais
PEÇA,,034678,PARTE MÓVEL DA BASE DO MOTOR [MCF M23],,Almox Prod Especiais
PEÇA,,034680,CHAPA DE FIXAÇÃO [ESTICADOR P205 - MCF M23],,Almox Prod Especiais
PEÇA,,034682,EIXO TENSOR DA ESTEIRA [MCF M23],,Almox Prod Especiais
PEÇA,,034684,DISCO TENSOR MENOR [MCF M23],,Almox Prod Especiais
PEÇA,,034686,CHAPA DE FIXAÇÃO [ESTICADOR P204 - MCF M24],,Almox Prod Especiais
PEÇA,,034691,HASTE [ARTICULAÇÃO MAIOR - MCF M23],,Almox Prod Especiais
PEÇA,,034692,BUCHA ESPAÇADORA [ARTICULAÇÃO MAIOR - MCF M23],,Almox Prod Especiais
PEÇA,,034693,REFORÇO [ARTICULAÇÃO MENOR - MCF M23],,Almox Prod Especiais
PEÇA,,034694,HASTE [ARTICULAÇÃO MENOR - MCF M23],,Almox Prod Especiais
PEÇA,,034696,BUCHA ESPAÇADORA [ARTICULAÇÃO MENOR - MCF M23],,Almox Prod Especiais
PEÇA,,034704,PINO DA DOBRADIÇA DO CILINDRO [MCF M23],,Almox Prod Especiais
PEÇA,,034705,CORPO DO PINO DA ARTICULAÇÃO DO CILINDRO [MCF M23],,Almox Prod Especiais
PEÇA,,034707,CORPO DO PINO SUPERIOR DO CILINDRO MENOR [MCF M23],,Almox Prod Especiais
PEÇA,,034708,PINO INFERIOR DO CILINDRO MENOR [MCF M23],,Almox Prod Especiais
PEÇA,,034713,"ARRUELA Øext 1.3/4"" CH. #1/4"" [PINOS - MCF M23]",,Almox Prod Especiais
PEÇA,,034714,PINO SUPERIOR DO CILINDRO DO CHASSI [MCF16 M23],,Almox Prod Especiais
PEÇA,,034715,FIXADOR MENOR DO TUBO HIDRÁULICO [ESTEIRA DIREITA - MCF M23],,Almox Prod Especiais
PEÇA,,034716,PINO DE ARTICULAÇÃO DO CHASSI [MCF M23],,Almox Prod Especiais
PEÇA,,034718,FIXADOR MAIOR DO TUBO HIDRÁULICO [ESTEIRA DIREITA - MCF M23],,Almox Prod Especiais
PEÇA,,034719,REFORÇO PRENDEDOR [ESTEIRA DIREITA - MCF M23],,Almox Prod Especiais
PEÇA,,034720,FIXADOR MAIOR ABA MENOR [ESTEIRA DIREITA - MCF M23],,Almox Prod Especiais
PEÇA,,034733,"RODA DENTADA 14 DENTES EIXO 1.1/4"" [MCF M24]",,Almox Prod Especiais
PEÇA,,034734,"CORPO [RODA DENTADA 14D 1.1/4"" - MCF M23]",,Almox Prod Especiais
PEÇA,,034736,"CORPO [RODA DENTADA 14D 1"" - MCF M23]",,Almox Prod Especiais
PEÇA,,034738,"RODA DENTADA 14 DENTES EIXO 1"" [MCF M24]",,Almox Prod Especiais
PEÇA,,034741,FECHAMENTO DO TUBO DE ESBARRO [SUPORTE CILINDRO CENTRAL - MCF M23],,Almox Prod Especiais
PEÇA,,034745,BRAÇO [FIXAÇÃO DOS AMORTECEDORES - MCF M23],,Almox Prod Especiais
PEÇA,,034746,ORELHA [FIXAÇÃO DOS AMORTECEDORES - MCF M23],,Almox Prod Especiais
PEÇA,,034747,"ARRUELA 5/16"" [FIXAÇÃO DOS AMORTECEDORES - MCF M23]",,Almox Prod Especiais
PEÇA,,034748,NERVURA [FIXAÇÃO DOS AMORTECEDORES - MCF M23],,Almox Prod Especiais
PEÇA,,034764,SUPORTE FILTRO DE PRESSÃO [CHASSI - MCF M23],,Almox Prod Especiais
PEÇA,,034765,SUPORTE FILTRO DE RETORNO [CHASSI - MCF M23],,Almox Prod Especiais
PEÇA,,034767,ORELHA COMANDO MONOBLOCO [CHASSI - MCF M23],,Almox Prod Especiais
PEÇA,,034770,FIXADOR REGULADOR DE FLUXO [MCF M23],,Almox Prod Especiais
PEÇA,,034772,ORELHA DA CAPA [CHASSI - MCF M23],,Almox Prod Especiais
PEÇA,,034781,ARRUELA DE ESBARRO [ESTEIRA DIREITA - MCF M23],,Almox Prod Especiais
PEÇA,,034782,TRAVA DE TRANSPORTE [MCF M23],,Almox Prod Especiais
PEÇA,,034791,FIXAÇÃO DO GRAMPO TENSOR [ESTEIRA ESQUERDA 04 - MCF M23],,Almox Prod Especiais
PEÇA,,034792,FIXAÇÃO DO GANCHO DO GRAMPO TENSOR [ESTEIRA ESQUERDA 04 - MCF M23],,Almox Prod Especiais
PEÇA,,034793,FIXAÇÃO MAIOR DO GRAMPO TENSOR [ESTEIRA ELEVADA INFERIOR - MCF M23],,Almox Prod Especiais
PEÇA,,034794,FIXAÇÃO MAIOR DO GANCHO DO GRAMPO TENSOR [ESTEIRA ESQUERDA 04 - MCF M23],,Almox Prod Especiais
PEÇA,,034799,ARRUELA ESPAÇADORA [MCF M23],,Almox Prod Especiais
PEÇA,,034801,BUCHA EXTERNA APOIO DO CIL. [ESTEIRA ESQUERDA 01 - MCF M23],,Almox Prod Especiais
PEÇA,,034814,OREHA DO MONOBLOCO MENOR [CHASSI - MCF M23],,Almox Prod Especiais
PEÇA,,034818,HASTE DE TRAÇÃO [IÇAMENTO - MCF M23],,Almox Prod Especiais
PEÇA,,034819,TRANSVERSINA [IÇAMENTO - MCF M23],,Almox Prod Especiais
PEÇA,,034820,FECHAMENTO COMPLEMENTAR [IÇAMENTO - MCF M23],,Almox Prod Especiais
PEÇA,,034822,SUPORTE DO EMBOLO [IÇAMENTO - MCF M23],,Almox Prod Especiais
PEÇA,,034823,MANCAL [IÇAMENTO - MCF M23],,Almox Prod Especiais
PEÇA,,034825,REFORÇO DO EMBOLO [IÇAMENTO - MCF M23],,Almox Prod Especiais
PEÇA,,034826,REFORÇO INFERIOR [IÇAMENTO - MCF M23],,Almox Prod Especiais
PEÇA,,034827,ORELHA DO CILINDRO [IÇAMENTO - MCF M23],,Almox Prod Especiais
PEÇA,,034829,FIXADOR DO CONTRABALANÇO [MCF M23],,Almox Prod Especiais
PEÇA,,034836,PLACA DO IÇAMENTO [MCF M23],,Almox Prod Especiais
PEÇA,,034839,CORPO [TUBO ESPAÇADOR - MCF16],,Almox Prod Especiais
PEÇA,,034842,ORELHA [BUCHA ESPAÇADORA - MCF M23],,Almox Prod Especiais
PEÇA,,034849,COLUNA DO ARCO [ARCO - MCF M23],,Almox Prod Especiais
PEÇA,,034851,BASE DO ARCO [ARCO - MCF M23],,Almox Prod Especiais
PEÇA,,034852,TRANSVERSINA DO ARCO [ARCO - MCF M23],,Almox Prod Especiais
PEÇA,,034854,REFORÇO DA DOBRADIÇA [ESTEIRA DIREITA - MCF M23],,Almox Prod Especiais
PEÇA,,034858,PRISIONEIRO MAIOR DO TOBOGÃ [MCF M23],,Almox Prod Especiais
PEÇA,,034859,PRISIONEIRO MENOR DO TOBOGÃ [MCF M23],,Almox Prod Especiais
PEÇA,,034860,REFORÇO DA BUCHA [ESTEIRA DIREITA - MCF M23],,Almox Prod Especiais
PEÇA,,034861,REFORÇO VERTICAL DA BUCHA [ESTEIRA DIREITA - MCF M23],,Almox Prod Especiais
PEÇA,,034862,CAPA [MCF M23],,Almox Prod Especiais
PEÇA,,034916,SAIA 01 [MCF16 M23],,Almox Prod Especiais
PEÇA,,034920,DOBRADIÇA DO CILINDRO MENOR [ESTEIRA DIREITA - MCF M23],,Almox Prod Especiais
PEÇA,,034921,RAMPA DE TRANSIÇÃO [ESTEIRA DIREITA ELEVADA INFERIOR - MCF M23],,Almox Prod Especiais
PEÇA,,034922,SAIA 02 [MCF16 M23],,Almox Prod Especiais
PEÇA,,034923,CORPO DA LUVA DE ENGATE [IÇAMENTO SIMPLES - MCF M23],,Almox Prod Especiais
PEÇA,,034924,SAIA 03 [MCF16 M23],,Almox Prod Especiais
PEÇA,,034925,SAIA 04 [MCF16 M23],,Almox Prod Especiais
PEÇA,,034926,BARRA PRINCIPAL MAIOR [BARRA ESTABILIZADORA - MCF M23],,Almox Prod Especiais
PEÇA,,034927,CHAPA DE UNIÃO [BARRA ESTABILIZADORA - MCF M23],,Almox Prod Especiais
PEÇA,,034928,BARRA PRINCIPAL MENOR [BARRA ESTABILIZADORA - MCF M23],,Almox Prod Especiais
PEÇA,,034929,BARRA ESTABILIZADORA [MCF M23],,Almox Prod Especiais
PEÇA,,034930,COLUNA VERTICAL [SOMBRITE - MCF16],,Almox Prod Especiais
PEÇA,,034931,COLUNA HORIZONTAL [SOMBRITE - MCF16],,Almox Prod Especiais
PEÇA,,034935,ORELHA [BRAÇO ESTABILIZADOR - MCF M23],,Almox Prod Especiais
PEÇA,,034947,BUCHA DE FIXAÇÃO DO SOMBRITE [MCF16],,Almox Prod Especiais
PEÇA,,034950,TRILHO DO ENGATE [IÇAMENTO SIMPLES - MCF M23],,Almox Prod Especiais
PEÇA,,034951,EMBOLO [ENGATE DO ESTABILIZADOR - MCF16],,Almox Prod Especiais
PEÇA,,034953,TRAVA DO PINO [MCF16],,Almox Prod Especiais
PEÇA,,034954,TRAVA DO PINO 25mm [MCF16],,Almox Prod Especiais
PEÇA,,034955,PINO DO BRAÇO MAIOR [MCF16],,Almox Prod Especiais
PEÇA,,034956,MÃO FRANCESA [SOMBRITE - MCF16],,Almox Prod Especiais
PEÇA,,034957,FECHAMENTO [BRAÇO ESTABILIZADOR - MCF M23],,Almox Prod Especiais
PEÇA,,034958,PINO MAIOR DO BRAÇO ESTABILIZADOR [MCF16],,Almox Prod Especiais
PEÇA,,034959,CORPO [PINO DO ENGATE - MCF16],,Almox Prod Especiais
PEÇA,,034962,PINO MENOR DO BRAÇO ESTABILIZADOR [MCF16],,Almox Prod Especiais
PEÇA,,034963,PINO 30mm DO CILINDRO MENOR [MCF16],,Almox Prod Especiais
PEÇA,,034964,PINO DA ARTICULAÇÃO MENOR DO CILINDRO [MCF16],,Almox Prod Especiais
PEÇA,,034966,PINO DO BRAÇO DA ESTEIRA 2 [MCF16],,Almox Prod Especiais
PEÇA,,034969,RAMPA DE TRANSIÇÃO [ESTEIRA ELEVATÓRIA INFERIOR - MCF M23],,Almox Prod Especiais
PEÇA,,034970,LONGARINA DO TOBOGA [MCF M24],,Almox Prod Especiais
PEÇA,,034971,TRANSVERSINA DO TOBOGÃ [MCF M24],,Almox Prod Especiais
PEÇA,,034973,CORPO v2 [PINO SUPERIOR DO CILINDRO - MCF M23],,Almox Prod Especiais
PEÇA,,034976,REFORÇO [BRAÇO DE ARTICULAÇÃO 2 - MCF M23],,Almox Prod Especiais
PEÇA,,034977,HASTE [BRAÇO DE ARTICULAÇÃO 2 - MCF M23],,Almox Prod Especiais
PEÇA,,034980,COMPLEMENTO DO REFORÇO DA DOBRADIÇA [ESTEIRA DIREITA - MCF M23],,Almox Prod Especiais
PEÇA,,034981,BUCHA ESPAÇADORA DA ARTICULAÇÃO 2 [MCF16],,Almox Prod Especiais
PEÇA,,034983,BUCHA ESPAÇADORA DA ARTICULAÇÃO 1 [MCF16],,Almox Prod Especiais
PEÇA,,034984,REFORÇO [BRAÇO DE ARTICULAÇÃO 1 - MCF M23],,Almox Prod Especiais
PEÇA,,034985,HASTE [BRAÇO DE ARTICULAÇÃO 1 - MCF M23],,Almox Prod Especiais
PEÇA,,034986,COMPLEMENTO DO REFORÇO DA DOBRADIÇA DO CILINDRO [ESTEIRA DIREITA - MCF M23],,Almox Prod Especiais
PEÇA,,034987,PINO PASSANTE DO BRAÇO 1 [MCF16],,Almox Prod Especiais
PEÇA,,034989,BUCHA ESPAÇADORA DO BRAÇO 1 [MCF16],,Almox Prod Especiais
PEÇA,,034990,EIXO TENSOR [MCF M23],,Almox Prod Especiais
PEÇA,,034991,COMPLEMENTO DA LUVA DE ENGATE [BARRA ESTABILIZADORA - MCF M23],,Almox Prod Especiais
PEÇA,,034992,PLACA [FIXAÇÃO DO GRAMPO - MCF M23],,Almox Prod Especiais
PEÇA,,034993,BASE [FIXAÇÃO DO GRAMPO - MCF M23],,Almox Prod Especiais
PEÇA,,034996,HASTE DE FIXAÇÃO [CHASSI - MCF M24],,Almox Prod Especiais
PEÇA,,034999,COMPLEMENTO DA HASTE [CHASSI - MCF16],,Almox Prod Especiais
PEÇA,,035002,SUPORTE DA VÁLVULA SELETORA [CHASSI - MCF M24],,Almox Prod Especiais
PEÇA,,035007,CHAPA DE LIGAÇÃO MAIOR - ESTEIRA MÓVEL- MÁQ P/ COLHEITA DE FRUTAS,,Almox Prod Especiais
PEÇA,,035009,LONGARINA [ESTEIRA DIREITA - MCF M23],,Almox Prod Especiais
PEÇA,,035010,REFORÇO DOBRADIÇA DO CILINDRO [ESTEIRA DIREITA - MCF M24],,Almox Prod Especiais
PEÇA,,035011,GUIA UHMW 01 [ESTEIRA DIREITA - MCF M24],,Almox Prod Especiais
PEÇA,,035012,GUIA UHMW MAIOR [ESTEIRA DIREITA - MCF M24],,Almox Prod Especiais
PEÇA,,035013,REFORÇO EXTERNO DA DOBRADIÇA [ESTEIRA DIREITA - MCF M24],,Almox Prod Especiais
PEÇA,,035014,REFORÇO DA DOBRADIÇA INTEIRIÇO [ESTEIRA DIREITA - MCF M23],,Almox Prod Especiais
PEÇA,,035015,BUCHA P/ARTICULAÇÃO 01 [ESTEIRA DIREITA 01 - MCF M23],,Almox Prod Especiais
PEÇA,,035016,PINO DA TRAVA DE TRANSPORTE [ESTEIRA DIREITA 01 - MCF M23],,Almox Prod Especiais
PEÇA,,035017,"ARRUEL LISA 1"" CHAPA 3/16"" [ESTEIRA DIREITA 02 - MCF M23]",,Almox Prod Especiais
PEÇA,,035018,BRAÇO DE FIXAÇÃO [SUPORTE DOS AMORTECEDORES - MCF M24],,Almox Prod Especiais
PEÇA,,035019,ARRUELA LONGA [FIXAÇÃO DOS AMORTECEDORES - MCF M24],,Almox Prod Especiais
PEÇA,,035021,ARRUELAS [FIXAÇÃO PARA AMORTECEDORES - MCF M24],,Almox Prod Especiais
PEÇA,,035023,LONGARINA [ESTEIRA ESQUERDA 02 - MCF M24],,Almox Prod Especiais
PEÇA,,035024,GUIA UHMW MENOR [ESTEIRA ESQUERDA 02 - MCF M24],,Almox Prod Especiais
PEÇA,,035025,BUCHA ARTICULAÇÃO 02 [ESTEIRA ELEVADA INFERIOR - MCF M23],,Almox Prod Especiais
PEÇA,,035026,DOBRADIÇA DO CILINDRO [ESTEIRA ESQUERDA 02 - MCF M24],,Almox Prod Especiais
PEÇA,,035027,GUIA UHMW MAIOR [ESTEIRA ESQUERDA 02 - MCF M24],,Almox Prod Especiais
PEÇA,,035028,ARRUELA DE REFORÇO [ESTEIRA ESQUERDA 02 - MCF M24],,Almox Prod Especiais
PEÇA,,035029,REFORÇO MAIOR DA DOBRADIÇA [ESTEIRA ESQUERDA 02 - MCF M24],,Almox Prod Especiais
PEÇA,,035030,REFORÇO MENOR DA DOBRADIÇA [ESTEIRA ESQUERDA 02 - MCF M24],,Almox Prod Especiais
PEÇA,,035031,COMPLEMENTO MAIOR DO REFORÇO [ESTEIRA ESQUERDA 02 - MCF M24],,Almox Prod Especiais
PEÇA,,035032,REFORÇO MÉDIO DA DOBRADIÇA [ESTEIRA ESQUERDA 02 - MCF M24],,Almox Prod Especiais
PEÇA,,035033,COMPLEMENTO MENOR DO REFORÇO [ESTEIRA ESQUERDA 02 - MCF M24],,Almox Prod Especiais
PEÇA,,035034,REFORÇO DO ESBARRO DA DOBRADIÇA [ESTEIRA ESQUERDA - MCF M24],,Almox Prod Especiais
PEÇA,,035035,LONGARINA [ESTEIRA ESQUERDA 03 - MCF M23],,Almox Prod Especiais
PEÇA,,035036,GUIA UHMW MENOR [ESTEIRA ESQUERDA 03 - MCF M24],,Almox Prod Especiais
PEÇA,,035037,GUIA UHMW MAIOR [ESTEIRA ESQUERDA 03 - MCF M24],,Almox Prod Especiais
PEÇA,,035038,DOBRADIÇA MAIOR [ESTEIRA ESQUERDA 03 - MCF M24],,Almox Prod Especiais
PEÇA,,035039,LONGARINA [ESTEIRA ESQUERDA 04 - MCF M24],,Almox Prod Especiais
PEÇA,,035040,GUIA UHMW MENOR [ESTEIRA ESQUERDA 04 - MCF M24],,Almox Prod Especiais
PEÇA,,035041,[não usar] GUIA UHMW MAIOR [ESTEIRA ESQUERDA 03 - MCF M24],,Almox Prod Especiais
PEÇA,,035042,DOBRADIÇA MENOR VIRADA [ESTEIRA ESQUERDA 04 - MCF16],,Almox Prod Especiais
PEÇA,,035043,LONGARINA 01 [ESTEIRA ELEVADA INFERIOR - MCF M24],,Almox Prod Especiais
PEÇA,,035044,LONGARINA 02 [ESTEIRA ELEVATÓRIA INFERIOR - MCF M24],,Almox Prod Especiais
PEÇA,,035045,DOBRADIÇA INTERMEDIÁRIA [ESTEIRA ELEVADA INFERIOR - MCF M23],,Almox Prod Especiais
PEÇA,,035046,GUIA UHMW 07 [ESTEIRA ELEVADA INFERIOR - MCF M24],,Almox Prod Especiais
PEÇA,,035047,GUIA UHMW 08 [ESTEIRA ELEVADA INFERIOR - MCF M24],,Almox Prod Especiais
PEÇA,,035048,GUIA UHMW [ESTEIRA ELEVADA INFERIOR - MCF M24],,Almox Prod Especiais
PEÇA,,035049,GUIA UHMW 10 [ESTEIRA ELEVADA INFERIOR - MCF M24],,Almox Prod Especiais
PEÇA,,035050,HASTE [ARTICULAÇÃO 01 - MCF M24],,Almox Prod Especiais
PEÇA,,035051,REFORÇO [ARTICULAÇÃO 01 - MCF M24],,Almox Prod Especiais
PEÇA,,035052,BUCHA ESPAÇADORA [ARTICULAÇÃO 01 - MCF M24],,Almox Prod Especiais
PEÇA,,035053,HASTE [ ARTICULAÇÃO 02 - MCF M24],,Almox Prod Especiais
PEÇA,,035054,BUCHA ESPAÇADORA [ARTICULAÇÃO 02 - MCF M24],,Almox Prod Especiais
PEÇA,,035055,REFORÇO [ ARTICULAÇÃO 02 - MCF M24],,Almox Prod Especiais
PEÇA,,035057,LONGARINA 01 [ESTEIRA ELEVATÓRIA SUPERIOR - MCF M24],,Almox Prod Especiais
PEÇA,,035058,LONGARINA 02 [ESTEIRA ELEVATÓRIA SUPERIOR - MCF M24],,Almox Prod Especiais
PEÇA,,035059,DOBRADIÇA INTERMEDIÁRIA VIRADA [ESTEIRA ELEVADA SUPERIOR - MCF M24],,Almox Prod Especiais
PEÇA,,035060,GUIA UHMW 11 [ESTEIRA ELEVATÓRIA SUPERIOR - MCF M24],,Almox Prod Especiais
PEÇA,,035061,GUIA UHMW 12 [ESTEIRA ELEVATÓRIA SUPERIOR - MCF M24],,Almox Prod Especiais
PEÇA,,035062,GUIA UHMW 13 [ESTEIRA ELEVATÓRIA SUPERIOR - MCF M24],,Almox Prod Especiais
PEÇA,,035063,GUIA UHMW 14 [ESTEIRA ELEVATÓRIA SUPERIOR - MCF M24],,Almox Prod Especiais
PEÇA,,035066,TRILHO DA SAPATA [CHASSI - MCF M24],,Almox Prod Especiais
PEÇA,,035068,SAPATA INFERIOR [PONTA DE EIXO DESLIZANTE - MCF M24],,Almox Prod Especiais
PEÇA,,035069,REFORÇO [PONTA DO EIXO DESLIZANTE - MCF M24],,Almox Prod Especiais
PEÇA,,035070,APOIO DA LUVA [IÇAMENTO SIMPLES - MCF16],,Almox Prod Especiais
PEÇA,,035071,REFORÇO SUPERIOR [IÇAMENTO SIMPLES - MCF M24],,Almox Prod Especiais
PEÇA,,035072,TRILHO DO ENGATE [IÇAMENTO SIMPLES - MCF M24],,Almox Prod Especiais
PEÇA,,035073,CORPO [TRAVA DE TRANSPORTE - MCF M24],,Almox Prod Especiais
PEÇA,,035074,CORPO DA LUVA DE ENGATE [IÇAMENTO SIMPLES - MCF M24],,Almox Prod Especiais
PEÇA,,035077,RAMPA [CALHA LATERAL - MCF M24],,Almox Prod Especiais
PEÇA,,035078,FECHAMENTO DA CALHA [CALHA LATERAL - MCF M24],,Almox Prod Especiais
PEÇA,,035080,SUPORTE MAIOR [ CALAHA LATERAL - MCF M24],,Almox Prod Especiais
PEÇA,,035081,BUCHA MENOR [CALHA LATERAL - MCF M24],,Almox Prod Especiais
PEÇA,,035082,BUCHA MAIOR [CALHA LATERAL - MCF M24],,Almox Prod Especiais
PEÇA,,035083,CAPA ESQUERDA [MCF16],,Almox Prod Especiais
PEÇA,,035084,CAPA DIREITA [MCF16],,Almox Prod Especiais
PEÇA,,035085,TRANVERSINA [ARCO - MCF M24],,Almox Prod Especiais
PEÇA,,035093,PLACA DE APOIO AMORTECEDORES,,Almox Prod Especiais
PEÇA,,035094,CORPO DO TUBO GUIA,,Almox Prod Especiais
PEÇA,,035095,CHAPA GUIA [ARMADURA MANUAL - MF16 M24],,Almox Prod Especiais
PEÇA,,035096,CORPO [BATEDOR DOS AMORTECEDORES - MCF M24],,Almox Prod Especiais
PEÇA,,035097,BUCHA DE FIXAÇÃO [ARMADURA - MCF M24],,Almox Prod Especiais
PEÇA,,035099,CORPO DO TELESCOPICO [MCF M24],,Almox Prod Especiais
PEÇA,,035100,BUCHA DE FIXAÇÃO [TUBO TELESCÓPICO - MCF M24],,Almox Prod Especiais
PEÇA,,035101,FECHAMENTO [ TELESCOPICO - MCF M24],,Almox Prod Especiais
PEÇA,,035104,CORPO DO PINO INFERIOR DO CILNDRO A-10-A [MCF M24],,Almox Prod Especiais
PEÇA,,035105,TRAVA DO PINO 35MM [MCF16 M24],,Almox Prod Especiais
PEÇA,,035108,REFORÇO DE FIXAÇÃO DA ARMADURA [ESTEIRA DIANTEIRA 01 - MCF M24],,Almox Prod Especiais
PEÇA,,035109,BUCHA DE ARTIC. DA ARMADURA [ESTEIRA DIREITA 01 - MCF M24],,Almox Prod Especiais
PEÇA,,035110,PINO SUPERIOR DA ARTICULAÇÃO [MCF M24],,Almox Prod Especiais
PEÇA,,035117,REFORÇO [CALAHA LATERAL - MCF M24],,Almox Prod Especiais
PEÇA,,035119,REFORÇO TRIANGULAR [EST ELEVADA INF - MCF M24],,Almox Prod Especiais
PEÇA,,035121,SUPORTE MENOR [CALHA LATERAL - MCF M24],,Almox Prod Especiais
PEÇA,,035122,FIXAÇÃO DA CAPA [CHASSI - MCF M24],,Almox Prod Especiais
PEÇA,,035125,ABA LATERAL 01 [MCF M24],,Almox Prod Especiais
PEÇA,,035126,ABA LATERAL 02 [MCF M24],,Almox Prod Especiais
PEÇA,,035127,ABA LATERAL 03 [MCF M24],,Almox Prod Especiais
PEÇA,,035128,ABA LATERAL 04 [MCF M24],,Almox Prod Especiais
PEÇA,,035142,SAPATA DA BUCHA DA CALHA [ESTEIRA ELEVADA INFERIOR - MCF16 M24.1],,Almox Prod Especiais
PEÇA,,035143,SAPATA MOVEL [CJ. SAPATA MOVEL - MCF M24],,Almox Prod Especiais
PEÇA,,035145,BASE DO TRILHO DO TOBOGÃ [ESTEIRA ELEVADA SUPERIOR - MCF M24],,Almox Prod Especiais
PEÇA,,035146,LATERAL DO TRILHO DO TOBOGA [ESTEIRA ELEVADA SUPERIOR - MCF M24],,Almox Prod Especiais
PEÇA,,035148,BRAÇO PRINCIPAL [ BRAÇO ESTABILIZADOR - MCF M24],,Almox Prod Especiais
PEÇA,,035149,REFORÇO [BRAÇO ESTABILIZADOR - MCF M24],,Almox Prod Especiais
PEÇA,,035150,ESPAÇADOR [BRAÇO ESTABILIZADOR - MCF M24],,Almox Prod Especiais
PEÇA,,035156,FIXAÇÃO PARAFUSADA DA CAPA [CHASSI - MCF M24],,Almox Prod Especiais
PEÇA,,035158,REFORÇO INFERIOR [CALHA LATERAL - MCF M24],,Almox Prod Especiais
PEÇA,,035159,CORPO [ TUBO TELESCOPIO - MCF M24],,Almox Prod Especiais
PEÇA,,035161,FECHAMENTO [TUBO TELESCOPIO - MCF M24],,Almox Prod Especiais
PEÇA,,035172,COMPLEMENTO DA CALHA [ CALHA LATERAL - MCF M24],,Almox Prod Especiais
PEÇA,,035173,RAMPA [CALHA LATERAL - MCF M23],,Almox Prod Especiais
PEÇA,,035182,CANTONEIRA INTERNA [CHASSI - MCF M24],,Almox Prod Especiais
PEÇA,,035202,PINO INFERIOR DO CILINDRO A-10-A [MCF M24],,Almox Prod Especiais
PEÇA,,035205,GANCHO [BRAÇO ESPAÇADOR - MCF M24],,Almox Prod Especiais
PEÇA,,035206,ORELHA [BRAÇO ESPAÇADOR - MCF M24],,Almox Prod Especiais
PEÇA,,035207,CHAPA DE UNIÃO [BRAÇO ESPAÇADOR - MCF M24],,Almox Prod Especiais
PEÇA,,035211,COMPLEMENTO DO ENGATE [ENGATE DO ESTABILIZADOR - MCF16 M24],,Almox Prod Especiais
PEÇA,,035231,"SUPORTE DO TEE JIC 7/8"" [CHASSI - MCF M24]",,Almox Prod Especiais
PEÇA,,035232,COLUNA [ARCO - MCF ITA M24],,Almox Prod Especiais
PEÇA,,035233,TRANSVERSINA INTERMEDIARIA [ARCO Z - MCF M23],,Almox Prod Especiais
PEÇA,,035235,TRANSVERSINA DO ARCO [ARCO - MCF M24],,Almox Prod Especiais
PEÇA,,035236,SUPORTE DO FILTRO DE PRESSÃO [CHASSI - MCF M24.1],,Almox Prod Especiais
PEÇA,,035238,COLUNA VERTICAL MENOR [SOMBRITE MENOR - MCF16],,Almox Prod Especiais
PEÇA,,035243,BUCHA DO PINO DO AMORTECEDOR [ESTEIRA ESQUERDA 02 - MCF M24,,Almox Prod Especiais
