SETOR,LOCALIZAÇÃO,CÓDIGO,DESCRIÇÃO,QTD,ALMOXARIFADO
AL01,C03,717096,PINCEL PILOTO QUADRO BRANCO (Un),48,Central
AL01,C04,712322,CANETA ESCRITA GROSSA (Un),137,Central
AL01,C04,709041,BLOCO NOTEFIX 38 X 50 C/ 100FLS C/ 4UNDS (Un),5,Central
AL01,C04,712309,CANETA MARCA TEXTO (Un),43,Central
AL01,C04,712073,CX LIGA ELASTICA N° 18 C/ 55 UNIDS (Un),2,Central
AL01,C04,712024,CORRETIVO (Un),2,Central
AL01,C04,700386,TESOURA 21CM (Un),3,Central
AL01,C04,717098,APAGADOR QUADRO BRANCO (Un),3,Central
AL01,C05,700477,,0,Central
AL01,C05,700025,MOUSE USB (Un),5,Central
AL01,C05,700138,CALCULADORA 12 DIG. DE MESA (Un),3,Central
AL01,CH,600588,LANTERNA RECARREGAVEL SUPER LED (Un),12,Central
AL01,CH,717101,COPO PLÁSTICO DE 200ML. (Un),7400,Central
AL01,CH,700296,"QUADRO BRANCO ALUM. 1,20 X 0,90 (Un)",12,Central
AL01,CH,700262,QUADRO FLANELOGRAFO (Un),6,Central
AL01,CH,712085,CAIXA P/ ARQUIVO MORTO (Un),4,Central
AL01,CX,700018,ALMOFADA PILOTO Nº3 AZUL (Un),5,Central
AL01,CX,700014,APONTADOR C/ 1FURO PLASTICO (Un),3,Central
AL01,CX,700445,REGUA 30CM TRANSPARANTE (Un),6,Central
AL01,CX,700009,LAPIS Nº2 (Un),8,Central
AL01,CX,700443,ALFINETE MAPA REDONDO C/ 50 UND JOCAR (CX),6,Central
AL01,JP01,201294,"VÁLVULA CEBOLA 4"" FUNDO DE POÇO - VPC4 (Un)",8,Central
AL01,JP01,213609,"ABRACADEIRA MSA 117/129 5"" (Un)",20,Central
AL01,JP01,222109,FILTRO DE PRESSAO PLF PARA 60 LITROS 10um (Un),4,Central
AL01,JP01,240238,"MANG OLEO FLEX 4"" (M)","0,05",Central
AL01,JP01,213604,"ABRACADEIRA P/ MANGOTE MS 105/117MM 4"" (Un)",41,Central
AL01,JP01,213605,"ABRACADEIRA P/ MANGOTE 79/87 MM 3"" (Un)",32,Central
AL01,JP02,209908,ADAPTADOR ESCAMAxROSCA 2x2 020010006 (Un),16,Central
AL01,JP02,209909,"ASPERSOR ESG. TIPO BICO DE PATO 2"" - AEBP2 (Un)",6,Central
AL01,JP02,292025,"CURVA GALV. MACHO X FÊMEA 90º 2"" (Un)",16,Central
AL01,JP02,288210,#N/A,0,Central
AL01,JP02,236209,MANCAL APOIO P207 (Un),14,Central
AL01,JP02,234697,"ANEL SMS 4"" C/ RESSALTO - NBR (Un)",19,Central
AL01,JP02,292968,"VALVULA DE ALIVIO C/ DISCO MET 2"" (Un)",11,Central
AL01,JP02,256978,"REGISTRO ESFERA 3/4"" (Un)",14,Central
AL01,JP03,222198,AMORTECEDOR MOLA A GÁS SIMPLES AÇÃO 175KG (Un),153,Central
AL01,JP03,298338,"CURVA 90º SCH-40 2"" (EXT 60,3MM X 3,9MM ESP) (Un)",43,Central
AL01,JP03,298337,"CURVA 45º SCH-40 3.1/2"" (EXT 101,6MM X 5,7MM ESP) (Un)",26,Central
AL01,JP03,298336,"CURVA 90º SCH-40 3.1/2"" (EXT 101,6MM X 5,7MM ESP) (Un)",48,Central
AL01,JP03,292096,#N/A,0,Central
AL01,JP03,292097,#N/A,0,Central
AL01,JP03,210658,"VÁLVULA ESFERA TRIPARTIDA RED. BSP 2.1/2"" (Un)",0,Central
AL01,JP03,210659,"VÁLVULA ESFERA MONOBLOCO BSP 3"" (Un)",5,Central
AL01,JP03,200242,"VALVULA ESFERICA MONOBLOCO 2"" BSP (Un)",6,Central
AL01,JP03,213609,"ABRACADEIRA MSA 117/129 5"" (Un)",20,Central
AL01,JP04,222105,VALVULA CONTRA BALANCO DUPLA- ATE 60 LITROS ATE 350 BAR ROSCAS 3/4 UNF (Un),29,Central
AL01,JP04,222193,FIXADOR TENSOR KF943 DTR (Un),37,Central
AL01,CH,200409,GUIA UHMW EST. MÓVEL 6 X 40 X 3000MM - MÁQ. P/ COLHEITA - PILOTO (Un),117,Central
AL01,CH,240235,"MANG DE SUCÇÃO AZUL 2"" (M)","157,04",Central
AL01,PJ5,246923,TRIANGULO REFLETIVO D (Un),206,Central
AL01,PJ5,246924,TRIANGULO REFLETIVO E (Un),206,Central
AL01,PJ6,284854,RETENTOR REF 01602 BAG (Un),37,Central
AL01,PJ6,236206,MANCAL DE APOIO TIPO P205 C/ ROLAMENTO 25MM (Un),20,Central
AL01,PJ6,236214,#N/A,6,Central
AL01,PJ6,210009,#N/A,0,Central
AL01,PJ6,210015,ANEL O'RING 2-226 (Un),50,Central
AL01,PJ6,210159,#N/A,0,Central
AL01,PJ6,210030,#N/A,0,Central
AL01,PJ6,222143,CHICOTE PLUG DEUTSCH (Un),34,Central
AL01,PJ6,257358,"PARAF ALLEN S/CAB 3/8 X 2"" UNC (Un)",16,Central
AL01,PJ6,504893,#N/A,0,Central
AL01,PJ6,210024,ANEL O'RING 2-239 (Un),21,Central
AL01,PJ6,501261,#N/A,0,Central
AL01,PJ6,210158,ANEL O-RING 2-342 (Un),150,Central
AL01,PJ6,222327,PINO ELÁSTICO 6 X 50 (DIN 1481) (Un),163,Central
AL01,PJ6,258271,PARAF SEX 3/8 X 1.1/2 UNC (Un),296,Central
AL01,PJ6,504585,#N/A,0,Central
AL01,PJ6,260666,PARAF SEX 1/2 X 1.3/4 UNC ZB (Un),2,Central
AL01,PJ6,288204,ROLAMENTO REF 6004-2RS 1º LINHA (Un),36,Central
AL01,PJ6,288209,ROLAMENTO REF 6011 1º LINHA (Un),4,Central
AL01,PJ6,26878,#N/A,0,Central
AL01,PJ6,288210,#N/A,0,Central
AL01,PJ6,288198,#N/A,20,Central
AL01,PJ7,257121,"PARAF. MAQ. FENDA. 5/16"" X 1"" CAB. CHATA (Un)",100,Central
AL01,PJ7,222327,PINO ELÁSTICO 6 X 50 (DIN 1481) (Un),163,Central
AL01,PJ7,257519,PARAFUSO ALLEN C/C MA 6 X 25 8.8 (Un),98,Central
AL01,PJ7,258053,PARAF SEX 1/4 X 1/2 UNC (Un),471,Central
AL01,PJ7,260265,PARAF SEX 1/2 X 1.1/4 8.8UNC ZB (Un),274,Central
AL01,PJ7,257643,"PARAF ALLEN 1/4 X 1"" NC C/CAB. (Un)",102,Central
AL01,PJ7,255037,#N/A,0,Central
AL01,PJ7,200405,#N/A,42,Central
AL01,PJ7,229158,#N/A,0,Central
AL01,PJ7,260940,PARAF SEX 1 X 7 UNC (Un),16,Central
AL01,PJ7,258182,PARAF SEX 1 X 4 UNC (Un),24,Central
AL01,PJ7,260461,PARAF SEX 3/8 X 2.3/4 UNC (Un),16,Central
AL01,PJ7,260113,PARAF SEX 1/2 X 1 UNC ZB (Un),50,Central
AL01,PJ7,260666,PARAF SEX 1/2 X 1.3/4 UNC ZB (Un),2,Central
AL01,PJ7,259299,PARAF P/ARADO TIPO A3 1/2 X 1.1/2 ZB (Un),57,Central
AL01,PJ7,257647,"PARAF ALLEN 1/4 X 1.1/2"" 12.9 NC C/CAB. (Un)",12,Central
AL01,PJ7,258271,PARAF SEX 3/8 X 1.1/2 UNC (Un),296,Central
AL01,PJ7,258829,PARAF SEX 1/4 X 3/4 UNF (Un),24,Central
AL01,PJ7,259362,"PARAF SEX INOX 1/2 X 1"" UNC (Un)",16,Central
AL01,PJ7,258970,PARAF SEX 3/8 X 1 UNC ZB (Un),21,Central
AL01,PJ7,258831,PARAF SEX 1/4 X 7/8 UNC (Un),0,Central
AL01,PJ7,257095,"PARAF ALLEN S/CAB 5/16 X 3/8"" UNC (Un)",8,Central
AL01,PJ7,258210,PARAF SEX 3/4 X 1.1/2 UNC ZB (Un),324,Central
AL01,PJ7,259386,"PARAF SEX INOX 5/16 X 1/2"" UNC (Un)",56,Central
AL01,PJ7,258076,PARAF SEX 5/16X 1 UNC ZB (Un),60,Central
AL01,PJ7,259196,"PARAF SEX 3/8 X 1.3/4"" UNC (Un)",21,Central
AL01,PJ7,260526,PARAF SEX 1/2 X 4 - UNC (Un),19,Central
AL01,PJ7,260605,PARAF SEX 5/16X 1.1/2 UNC (Un),31,Central
AL01,PJ7,260579,"PARAF SEX 3/4 X 2.1/4"" UNC (Un)",8,Central
AL01,PJ7,258234,PARAF SEX 3/4 X 2 UNC ZB (Un),1754,Central
AL01,PJ7,260311,"PARAF SEXT 5/8 X 3"" G5 (8.8) UNC R.I (Un)",65,Central
AL01,PJ7,260149,PARAF SEX 1/2 X 2.1/4 UNC (Un),16,Central
AL01,PJ7,259214,PARAF SEX 5/16X 3 UNC (Un),24,Central
AL01,PJ7,258374,PARAF SEX 3/8 X 3.1/2 UNC (Un),103,Central
AL01,PJ7,260204,PARAF SEX 5/8 X 1.1/4 UNF (Un),29,Central
AL01,PJ7,288200,ROLAMENTO FRM 207 EIXO 35MM (Un),38,Central
AL01,PJ7,236209,MANCAL APOIO P207 (Un),14,Central
AL01,PJ7,260660,#N/A,0,Central
AL01,PJ7,260125,PARAF SEX 5/8 X 4 UNC (Un),27,Central
AL01,PJ7,259410,PARAF SEX 1 X 3 UNC ZB (Un),136,Central
AL01,PJ7,260630,#N/A,50,Central
AL01,PJ7,258655,#N/A,0,Central
AL01,PJ7,222151,CONTRA PINO 1/4 X 3.1/2 (Un),362,Central
AL01,PJ7,257123,"PARAF. MAQ. FENDA. 5/16"" X 1.3/4"" CAB. CHATA (Un)",140,Central
AL01,PJ7,258635,PARAF SEX 5/8 X 1 UNC ZB (Un),165,Central
AL01,PJ7,258556,PARAF SEX 5/8 X 1.1/2 UNC (Un),19,Central
AL01,PJ7,258167,PARAF SEX 1/2 X 3/4 UNC ZB (Un),79,Central
AL01,PJ7,259863,#N/A,0,Central
AL01,PJ7,260137,PARAF SEX 5/8 X 2.1/4 UNC (Un),355,Central
AL01,PJ7,222108,MOTOR GEROTOR ORBITAL H-OMS 250 (Un),10,Central
AL01,PJ7,260334,"PARAFUSO SEXTAVADO 3/4"" X 5"" ROSCA PARCIAL UNC ZB (Un)",18,Central
AL01,PJ7,258374,PARAF SEX 3/8 X 3.1/2 UNC (Un),103,Central
AL01,PJ7,234151,#N/A,100,Central
AL01,PJ7,257645,"PARAF ALLEN 1/4 X 2"" NC C/CAB. (Un)",3660,Central
AL01,PJ7,279158,PORCA SEX 1 UNC (Un),464,Central
AL01,JP08,209912,"ADAPT. ENGATE RÁPIDO MACHO 4"" x ESCAMA 4"" - REF. EMS-E4 (Un)",12,Central
AL01,JP08,209910,"ADAPT. ENGATE FEMEA 4"" x ROSCA EXT 4"" BSP REF. 050920008(EFE-B4) (Un)",9,Central
AL01,JP08,260542,PARAF SEX 7/8 X 9 UNC (Un),29,Central
AL01,JP08,240263,UNIAO MACHO JIC 7/8 X 1/2 BSP (Un),35,Central
AL01,JP08,240662,PUXADOR HANDLE GRAB 152MM LENGTH COVER TYPE NYLON BLACK SPECIAL BULK (Un),48,Central
AL01,JP08,222107,VALV. REGUL. DE VAZAO TN12 TUBULACAO W-AB - 1/2 BSP (Un),8,Central
AL01,JP08,222109,FILTRO DE PRESSAO PLF PARA 60 LITROS 10um (Un),4,Central
AL01,JP08,222108,MOTOR GEROTOR ORBITAL H-OMS 250 (Un),10,Central
AL01,ACESS,497952,SACO PLASTICO 40 X 60 X 0.10 (Un),1250,Central
AL01,ACESS,497968,"SACO PLASTICO P/ DES. 34X24X0,20 (Un)",400,Central
AL01,CH,497940,CX.PAP.OND.DUP.42X20X16cm.. (Un),819,Central
AL01,CH,497836,CX.PAP.OND.DUP.25X20X16cm.. (Un),2700,Central
AL01,ACESS,497874,FITILHO (Un),7,Central
AL01,ACESS,299108,#N/A,"326,1",Central
AL01,AM02,313310,DESENGRAXANTE P/ LIMPEZA DE PEÇAS (L),0,Central
AL01,AM02,313144,ESM. PU ACRILICO PRETO FOSCO (L),"47,16",Central
AL01,AM06,274318,PORCA SEX 7/8 UNC (Un),17,Central
AL01,AM06,272402,"PORCA CAST. DE 1"" UNC ZB (Un)",12,Central
AL01,AM06,274057,PORCA SEX 1/2 UNF ZB (Un),1000,Central
AL01,AM06,274501,PORCA SEX 3/16 UNC (Un),104,Central
AL01,AM06,274100,#N/A,159,Central
AL01,AM06,212234,"ARR. DE PRES. MÉDIA - ZB 3/16"" (Un)",4,Central
AL01,AM06,240213,#N/A,0,Central
AL01,AM07,259045,PARAF SEX 1/4 X 2.1/2 UNC (Un),95,Central
AL01,AM07,260311,"PARAF SEXT 5/8 X 3"" G5 (8.8) UNC R.I (Un)",65,Central
AL01,AM07,272505,PORCA CAST 1.1/2 S/COROA - UNF ZB (Un),3,Central
AL01,AM07,210857,ANEL ELASTICO I-92 (Un),0,Central
AL01,AM07,258179,PARAF SEX 1/2 X 4.1/2 UNC (Un),196,Central
AL01,AM07,213652,#N/A,0,Central
AL01,AM07,260334,"PARAFUSO SEXTAVADO 3/4"" X 5"" ROSCA PARCIAL UNC ZB (Un)",18,Central
AL01,AM07,212600,"ARR. DE PRES. MÉDIA - ZB 3/8"" (Un)",0,Central
AL01,AM07,222719,#N/A,90,Central
AL01,AM07,212101,ARRUELA LISA 3/16 GALV (Un),8,Central
AL01,AM07,212260,"ARR. DE PRES. MÉDIA INOX 3/8"" (Un)",446,Central
AL01,AM07,212611,"ARR. DE PRES. MÉDIA - ZB 7/8"" (Un)",20,Central
AL01,AM07,212246,#N/A,146,Central
AL01,AM07,222940,PINO DE PRESSAO 6 X 50mm (Un),4,Central
AL01,AM07,212263,"ARR. DE PRES. MÉDIA INOX 1/4"" (Un)",63,Central
AL01,AM07,279158,PORCA SEX 1 UNC (Un),464,Central
AL01,AM07,222142,DIVISOR DE FLUXO DUPLO DE ENGRENAGENS 315 X 200 X 205 P/ MCF16 (Un),1,Central
AL01,PJ07,256596,"PARAFUSO FRANCES 1/4"" X 1"" UNC (Un)",200,Central
AL01,PJ07,258271,PARAF SEX 3/8 X 1.1/2 UNC (Un),296,Central
AL01,AM08,258179,PARAF SEX 1/2 X 4.1/2 UNC (Un),196,Central
AL01,PJ07,259160,"PARAF.SEX. 3/4 X 5"" 8.8 UNF (Un)",10,Central
AL01,AM08,260265,PARAF SEX 1/2 X 1.1/4 8.8UNC ZB (Un),274,Central
AL01,PJ07,258237,"PARAF SEX 1/4 X 2.1/2"" UNC ZB (Un)",200,Central
AL01,AM08,200435,ACOPLAMENTO MADEFLEX GR 148 (Un),10,Central
AL01,AM08,222151,CONTRA PINO 1/4 X 3.1/2 (Un),362,Central
AL01,AM09,240651,TERM FEMEA JIC 90 MANG 5/8 X 7/8 (Un),24,Central
AL01,AM09,240301,TERM FEMEA JIC 90 MANG 3/8 X 3/4 (Un),128,Central
AL01,AM10,222139,COMANDO MONOBLOCO 50 L - 5 EST - ELETRICO DC12V - (Un),6,Central
AL07,,318416,TINTA PÓ 26 LI LARANJA W RAL 2002 BR (KG),375,Central
AL07,,318417,TINTA PÓ 26 R LI CINZA FUMAÇA EMA 022 167 (KG),200,Central
AL07,,318418,TINTA PÓ 27 W VERMELHA W81400 CÓD. WEG 10005853 (KG),275,Central
AL07,,318419,TINTA PÓ 26 R LI AZUL CEMAG BR CÓD. WEG CDP 13505 (KG),175,Central
AL07,,318420,#N/A,250,Central
AL07,,318421,#N/A,225,Central
AL07,,504749,AGUA DEIONIZADA/AUTOCLAVE (L),370,Central
AL03,,313137,ESM. PU CINZA OPALESCENTE (L),616,Central
AL03,,313135,ESM. PU ACRILICO AZUL (L),"733,04",Central
AL03,,313136,ESM. PU ACRILICO VERDE (L),"609,84",Central
AL03,,313134,ESM. PU ACRILICO AMARELO (L),"575,96",Central
AL03,,313133,ESM. PU ACRILICO VERMELHO (L),"729,96",Central
AL03,,313131,ESM. PU ACRILICO LARANJA (L),"937,16",Central
AL03,,318413,ESM. SINT. LARANJA (L),"61,2",Central
AL03,,318280,ESM. SINT. CINZA OPALESCENTE (L),72,Central
AL03,,318346,ESM. SINT. VERMELHO M.F. (L),"46,8",Central
AL03,,318656,ESM. SINT. AZUL N. HOLLAND (L),"39,6",Central
AL03,,318139,ESM. SINT. AMARELO VALMET (L),"61,2",Central
AL03,,318504,ESM. SINT. VERDE J. DEERE (L),"28,8",Central
AL03,,318170,BONDERITE C-AD B 725 (aditivo) (KG),250,Central
AL03,,318171,#N/A,0,Central
AL03,,318172,BONDERITE M-AD 700 (auxiliar) (KG),0,Central
AL03,,318169,BONDERITE C-AK L 95 (desengraxante) (KG),520,Central
AL03,,318167,#N/A,600,Central
AL03,,318173,BONDERITE M-FE F212 BO (fosfatizante) (KG),480,Central
AL03,,318168,BONDERITE C-IC 3995 (KG),120,Central
AL03,,326409,VERNIZ SINTÉTICO - TINGIDO (L),342,Central
AL03,,326537,SELADOR P/ MADEIRA - INCOLOR (L),"273,6",Central
AL03,,350625,AGUARRÁS (L),20,Central
AL03,,313132,REDUTOR PARA PU (L),"1287,7",Central
AL03,,313210,CATALISADOR PU 1/1 5058 COMP B (L),"628,38",Central
AL03,,487873,DETER-SOLV 15 (PARA LIMPEZA DE PEÇAS) (L),1200,Central
AL03,,350630,SOLVENTE TX-9 (L),580,Central
AL03,,300041,PRIMER EPOXI 1202 COMP. A+B (L),"111,6",Central
AL03,,802050,OLEO SOLUVEL (L),1200,Central
AL03,,350631,SOLVENTE (TOLUENO) (L),"149,88",Central
AL03,,501248,PVLYE NA (KG),115,Central
AL03,,501246,PVFLOC PAC (COAGULANTE PAC) (KG),0,Central
AL03,,509526,OLEO P/ TRATOR AMBRA MULTI 10W30 (L),120,Central
AL03,,350023,ANTI-RESPINGO DE SOLDA LIQUIDO SPATTER OFF (L),505,Central
AL03,,350622,SKYLACK THINNER PU TH700 (L),387,Central
AL02,,214108,RODA 6 FUROS TANDEM (PARAF. 5/8) (Un),30,Central
AL02,,214105,RODA 6 FUROS RD (PARAF. 5/8) (Un),267,Central
AL02,,214104,RODA 6 FUROS RS (PARAF. 1/2) (Un),254,Central
AL02,,262728,"RODA ARO K 5 X 14"" - 6 FUROS (Un)",141,Central
AL02,,222435,"TUBO TCH 127.00 X 114.30 X 06.35 ST52 BRUN 4.1/2"" (Un)",40,Central
AL02,,222433,"TUBO TCH 114,30 X 101,60 X 06 ST52 IMP BRUN 4 (Un)",148,Central
AL02,,222434,"AÇO MT 2"" CROMADO SAE 1045 NORMAL (050.80 MM) (Un)",30,Central
AL02,,222438,AÇO MT 60.00 CROMADO SAE 1045 NORMAL (Un),68,Central
AL02,,240471,#N/A,38,Central
AL02,,222416,CILINDRO TEL. CBH 8T 19 OC (Un),41,Central
AL02,,222401,"CUBO RODA F. FUND. NOD. GGG-50"" F6 (Un)",322,Central
AL02,,222402,"CUBO RODA F. FUND. NOD. GGG-50"" FA4/CBHM (Un)",0,Central
AL02,,222404,"CUBO RODA F. FUND. NOD. GGG-50"" CBHM 6000 (Un)",118,Central
AL02,,240634,MACACO MOD. RAL-611 (CBHs) (Un),500,Central
AL02,,200391,KIT BOMBA MULTI-FLEX SEMI-COMPLETO (SEM GAIOLA) (Un),3,Central
AL02,,240494,GANCHO C/ REBAIXO P/ F.RÁPIDO CÓD.ESP482 (Un),112,Central
AL02,,240493,FECHO RÁP. P/CARR. LE CÓD.ESP481E (Un),1519,Central
AL02,,240492,FECHO RÁP. P/CARR. LD CÓD.ESP481D (Un),0,Central
AL02,,240642,GANCHO MENOR P/ F.RÁPIDO CÓD.FT 0040-C (Un),391,Central
AL02,,200950,"CANHÃO DIFUSOR 2.1/2"" (Un)",2,Central
AL02,,222145,CAIXA DE TRANSMISSÃO INPEL CT14501-ZH (Un),13,Central
AL02,,222146,LIMITADOR DE TORQUE INPEL LT9003-Z (Un),13,Central
AL02,,299714,#N/A,0,Central
AL08,,214114,"RODA R15.5 AG 13"" X 15.5"" 8 FUROS (Un)",36,Central
AL08,,240643,"CILINDRO 2 ESTAGIO 57,15 MM BASC. LATERAL (Un)",5,Central
AL02,,222411,CUBO P/ DIST. CALCÁRIO C/ PARAF. E PORCAS (Un),28,Central
AL08,,350102,ARAME COBREADO MIG 1.2 (ER70S6) (KG),4320,Central
AL08,,200953,"BOMBA LOBULAR 4"" BL4001 (Un)",8,Central
AL08,,350106,ARAME COBRE MIG 1.2 BARRICA 140KG (KG),560,Central
AL08,,497885,FITA MET.P/EMB. - 1mm X 1'' (KG),"1015,62",Central
AL08,,497897,"SELO DE AÇO POLIDO TR 25X60X0,90 (KG)",50,Central
AL06,,400025,MAD. BARROTE P/EMBALAGEM 0.05 X0.05 X 3.0M (Un),272,Central
AL06,,497851,"MAD. P/ EMB. PINOS 3,0 x 0,10 x 0,023m. (Un)",677,Central
AL06,,116636,COMP. NAVAL FILM 2L 3890 X 2205 X 20MM (Un),21,Central
AL06,,116625,COMP. NAVAL FILM 2L 3870 X 450 X 20MM (Un),40,Central
AL06,,116626,COMP. NAVAL FILM 2L 3070 X 450 X 20MM (Un),180,Central
AL06,,116628,COMP. NAVAL FILM 2L 3890 X 1695 X 20MM (Un),28,Central
AL06,,116629,COMP. NAVAL FILM 2L 3070 X 600 X 20MM (Un),10,Central
AL06,,116630,COMP. NAVAL FILM 2L 3870 X 600 X 20MM (Un),4,Central
AL06,,116632,COMP. NAVAL FILM 2L 3930 X 327 X 20MM (Un),49,Central
AL06,,116633,COMP. NAVAL FILM 2L 1790X 450 X 20MM (Un),230,Central
AL06,,116635,COMP. NAVAL FILM 2L 1790 X 600 X 20MM (Un),14,Central
AL06,,116641,COMP. NAVAL FILM 2L 3090 X 1695 X 20MM (Un),80,Central
AL05,,497820,"MANTA FILMA POLIET. 2mm. X 1,20 MT. (M2)",240,Central
AL05,,497822,"TUBO EPE DIAM. 30 X 3MM X 1,6M CÓD.T30.3.1,6D30 (Un)",720,Central
AL05,,268150,PNEU 7.50-16 IMPL (16TT 10PR RA45) (Un),165,Central
AL05,,268203,PNEU 9.00 X 20 14 Pr (14 LONAS) (Un),6,Central
AL05,,268502,PNEU 400/60-15.5 SMHF I3 14L S/C (Un),38,Central
AL05,,218250,CÂMARA FM 15.5 TR15 (Un),52,Central
AL05,,218455,"CAMARA AR 750X16 (16"" L430) (Un)",307,Central
AL10,,801084,DIOXIDO DE CARBONO 2.2 NA (25KG) (KG),300,Central
AL10,,801010,OXIGENIO GASOSO (M3),200,Central
AL10,,801083,MISTURA STARGOLD FLEX (M3),76,Central
AL10,,801112,ARGONIO LIQUIDO (M3),"839,91",Central
AL10,,801033,GLP EM BUTIJÃO DE 45 KG. (Un),2,Central
AL10,,801124,GLP EM BUTIJÃO DE 20 KG. (Un),9,Central
AL01,MESA,706031,#N/A,0,Central
AL01,MESA,500458,BICO DUPLO P/ ENCHER PNEU 825 (Un),2,Central
AL01,MESA,534299,PILHA ALCALINA AAA PALITO (Un),58,Central
AL01,MESA,533572,PILHA ALCALINA AA (Un),9,Central
AL01,MESA,633975,CADEADO 35MM (Un),11,Central
AL01,S01,702068,RESPIRADOR SEMI FACIAL 7500/7502 MED CA12011 3M (Un),6,Central
AL01,S01,702069,TIRANTE FIXO P/ RESP. 7500 CÓD. 7581 3M (Un),6,Central
AL01,S01,702081,CARNEIRA C/CATRACA P/MASCARA CC (Un),5,Central
AL01,S02,702109,LENTE BRANCA RETANGULAR (Un),500,Central
AL01,S02,702092,LENTE ESCURA N 10 (Un),86,Central
AL01,S02,702093,LENTE ESCURA N 12 (Un),281,Central
AL01,S03,702122,PROTETOR AURICULAR (Un),133,Central
AL01,S03,702124,PROTETOR AURICULAR DESC ESPONJOSO (Un),0,Central
AL01,S03,702146,PROTETOR AURICULAR TIPO CONCHA (Un),10,Central
AL01,S03,702147,KIT ALMOFADA E ESPUMA INTERNA P/ ABAFADOR MUPLER CÓD.350010230098 (Un),1,Central
AL01,S04,702062,RETENTOR 5N11 (Un),14,Central
AL01,S04,702078,OCULOS VISION 3000 INCOLOR (Un),0,Central
AL01,S04,702134,OCULOS SOBREPOR INCOLOR (Un),22,Central
AL01,S04,702077,OCULOS P/ TORNEIRO LENTE VERDE (Un),9,Central
AL01,S05,700271,CREME DE PROTEÇÃO PARA PELE (Un),2,Central
AL01,S05,702111,MANGOTE DE TECIDO C/ ELASTICO NOS PUNHOS (Un),12,Central
AL01,S05,700130,TOUCA ESPECIAL P/ SOLDADOR (Un),9,Central
AL01,S05,702067,"PROTETOR FACIAL 8"" INCOLOR (Un)",9,Central
AL01,S06,702063,FILTRO P/ PARTICULAS 5N11 P 6000/7500 (Un),30,Central
AL01,S06,702058,FILTRO P/POEIRA/NEVOA/GAS/VAPOR 2078 (Un),34,Central
AL01,S06,702061,CARTUCHO VAP ORG/GASES ACIDOS BR 6003 - 3M (Un),25,Central
AL01,S07,701039,BOTAS VAQUETA C/ BIQUEIRA AÇO/COMPOSITE (Un),102,Central
AL01,S08,702043,MASC. C/ VIS. MOVEL-SOLDADOR (Un),1,Central
AL01,S09,700178,ROUPA / MACACÃO DE PROTEÇÃO (Un),241,Central
AL01,S10,702080,PERNEIRA P/SOLDADOR (Un),6,Central
AL01,S11,702028,LUVA LATEX NITRILON (Un),20,Central
AL01,S12,702067,"PROTETOR FACIAL 8"" INCOLOR (Un)",9,Central
AL01,S12.1,702032,LUVA PVC C/LONGO FORRADA (Un),51,Central
AL01,S04,702057,RESP. DESC. PFF2 (Un),0,Central
AL01,S13,702025,LUVA TRICOTADA DE ALGODÃO (Un),70,Central
AL01,S14,702019,LUVA CANO LONGO ACOCHOADA (Un),21,Central
AL01,S15,702017,#N/A,0,Central
AL01,S16,702110,MANGOTE P/SOLDADOR (Un),32,Central
AL01,S17,702018,LUVA CANO LONGO (Un),41,Central
AL01,S18,702020,LUVA CANO CURTO (Un),28,Central
AL01,S19,702006,AVENTAL DE COURO SIMPLES (Un),9,Central
AL01,S20,702008,AVENTAL DE COURO C/ MANGAS (Un),15,Central
AL01,S21,702045,PRE-FILTRO PF-5 P/RESP. CG-303 (Un),0,Central
AL09,,509265,FILTRO CARTÃO PLINSADO 1250 X 1270MM 32 PLINSAS (Un),20,Central
AL09,,509264,FILTRO CARTÃO PLINSADO 1250 X 1275 - 40 PLINSAS (Un),20,Central
AL09,,509266,FILTRO CARTÃO PLINSADO 1250 X 800MM 20 PLINSAS (Un),20,Central
AL09,,509268,MANTA PA50 795 X 1270MM (Un),64,Central
AL09,,509270,MANTA PA50 810 X 1270MM (Un),42,Central
AL09,,509269,MANTA PA50 645 X 1270MM (Un),68,Central
AL09,,509378,MANTA HV500 795 X 1270MM (Un),176,Central
AL09,,509379,MANTA HV500 645 X 1270MM (Un),96,Central
AL09,,509380,MANTA HV500 810 X 1270MM (Un),48,Central
AL09,,497875,FRASCO 500ML C/ TAMPA DE LACRE (Un),792,Central
AL01,C02,240217,"MANG A/P SAE-100 3/8"" x 1400mm TERM. RETO/RETO JIC 3/4"" (Un)",240,Central
AL01,C02,258179,PARAF SEX 1/2 X 4.1/2 UNC (Un),196,Central
AL01,C02,259045,PARAF SEX 1/4 X 2.1/2 UNC (Un),95,Central
AL01,C02,260311,"PARAF SEXT 5/8 X 3"" G5 (8.8) UNC R.I (Un)",65,Central
AL01,C02,258271,PARAF SEX 3/8 X 1.1/2 UNC (Un),296,Central
AL01,C03,240217,"MANG A/P SAE-100 3/8"" x 1400mm TERM. RETO/RETO JIC 3/4"" (Un)",240,Central
AL01,C04,240217,"MANG A/P SAE-100 3/8"" x 1400mm TERM. RETO/RETO JIC 3/4"" (Un)",240,Central
AL01,D01,240234,"MANG A/P SAE-100 3/8"" X 2800 C/ TERM. RETO JIC 3/4"" UNF FEMEA (Un)",71,Central
