SETOR,LOCALIZAÇÃO,CÓDIGO,DESCRIÇÃO,QTD,ALMOXARIFADO
PEÇA,,029770,FECHAMENTO DA CANTONEIRA - PORTA BANDEJA - TRANSPLANTADEIRA,,Almox Corte e Estamparia
PEÇA,,029771,TRILHA GUIA DA COMPORTA - PORTA BANDEJA - TRANSPLANTADEIRA,,Almox Corte e Estamparia
PEÇA,,029772,ORELHA - PORTA BANDEJA - TRANSPLANTADEIRA,,Almox Corte e Estamparia
PEÇA,,029776,SUOIRTE DUPLO BARRA REDONDA - PORTA BANDEJA DUPLO - TRANSPLANTADEIRA,,Almox Corte e Estamparia
PEÇA,,029776,SUOIRTE DUPLO BARRA REDONDA - PORTA BANDEJA DUPLO - TRANSPLANTADEIRA,,Almox Corte e Estamparia
PEÇA,,029777,TRANSVERSINA AUX - PORTA BANDEJA DUPLO - TRANSPLANTADEIRA,,Almox Corte e Estamparia
PEÇA,,029778,COMPLEM CENTRAL SUPORTE BARRA REDONDA - PORTA BANDEJA DUPLO - TRANSPLANTADEIRA,,Almox Corte e Estamparia
PEÇA,,029788,BORBOLETA REFORÇO DEFLETOR TRASEIRO - DEFLETOR TRASEIRO - ENCANTEIRADOR DE 3 LINHAS,,Almox Corte e Estamparia
PEÇA,,029789,BORBOLETA REF INF DEFLETOR TRASEIRA - DEFLETOR TRASEIRO - ENCANTEIRADOR DE 3 LINHAS,,Almox Corte e Estamparia
PEÇA,,029790,BORBOLETA REF SUP DEFLETOR TRASEIRA - DEFLETOR TRASEIRO - ENCANTEIRADOR DE 3 LINHAS,,Almox Corte e Estamparia
PEÇA,,029820,COMPLEM CHAPA DIANT DEFLETOR TRASEIRO - DEFLETOR TRASEIRO - ENCANTEIRADOR DE 3 LINHAS,,Almox Corte e Estamparia
PEÇA,,029826,BASE DA TOMADA - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,029830,CALHA MÓD MOTOR RETROFIT - MÓD MOTOR RETROFIT - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,029947,U' DE APOIO RETROFIT - SIZER - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,029964,"APOIO DA TAMPA - CAÇAMBA CBH 6,0 C/ ABERTURA LATERAL",,Almox Corte e Estamparia
PEÇA,,029987,TRANSVERSINA - 5ª RODA - CARRETAS ER6/ER4,,Almox Corte e Estamparia
PEÇA,,029988,TRANSV SUPORTE - 5ª RODA - CARRETAS ER6/ER4,,Almox Corte e Estamparia
PEÇA,,030051,SUP. FEIXE DE MOLAS/PORTA IÇAMENTO - 5ª RODA ER4/6,,Almox Corte e Estamparia
PEÇA,,030193,CHAPA DE REFORÇO - ESTEIRA DAS BAIAS - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,030225,CHAPA DE APOIO DA BOTOEIRA - MÓDULO CENTRAL - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,030316,REFORÇO DO SUPORTE DIANT M17 CHASSI CBHM/CBH,,Almox Corte e Estamparia
PEÇA,,030318,TRANSVERSINA DIANTEIRA M17 CHASSI CBHM/CBH,,Almox Corte e Estamparia
PEÇA,,030334,LONGARINA DA PLATAFORMA M17 CBHM,,Almox Corte e Estamparia
PEÇA,,030339,PISO ESQ PLATAF M17 (3500/5000/8000) CBHM,,Almox Corte e Estamparia
PEÇA,,030341,PISO DIR PLATAF M17 (3500/5000/8000) CBHM,,Almox Corte e Estamparia
PEÇA,,030348,REFORÇO DA LONGARINA M17 CBHM,,Almox Corte e Estamparia
PEÇA,,030366,TRANSVERSINA INFERIOR MAIOR [CAÇAMBA - CBH M17],,Almox Corte e Estamparia
PEÇA,,030373,TRANSVERSINA INTERMEDIÁRIA CENTRAL [CAÇAMBA - CBH M17],,Almox Corte e Estamparia
PEÇA,,030375,FIXADOR LAT INFERIOR - TAMPA LATERAL - CBH (M17),,Almox Corte e Estamparia
PEÇA,,030376,FIXADOR CHAPA LAT SUP - TAMPA LATERAL - CBH (M17),,Almox Corte e Estamparia
PEÇA,,030380,REFORÇO INTERNO TRASEIRO - CAÇAMBA SIMPLES GRAN/FORR (M17) CBH,,Almox Corte e Estamparia
PEÇA,,030402,"COLUNA DO GIGANTE GRANELEIRO - G4,0ER",,Almox Corte e Estamparia
PEÇA,,030424,"REFORÇO DA LONGARINA - CHASSI SIMPLES SS - CBH 6,0T 01 EIXO",,Almox Corte e Estamparia
PEÇA,,030443,CORPO DO EIXO DIANT - CBHM 6000/CBH 6T 02 EIXOS RS/RD (M17),,Almox Corte e Estamparia
PEÇA,,030446,CORPO DO EIXO TRASEIRO - CBHM 6000/CBH 6T 02 EIXOS RS/RD (M17),,Almox Corte e Estamparia
PEÇA,,030456,TRANSV. INTERM. CENTRAL,,Almox Corte e Estamparia
PEÇA,,030494,LONGARINA [CHASSI - CBH/CBHM-2E],,Almox Corte e Estamparia
PEÇA,,030500,LONGARINA - CBH M17 2 EIXOS,,Almox Corte e Estamparia
PEÇA,,030503,HASTE TRAÇÃO MAIOR - IÇAMENTO FTC C/FA6 SS,,Almox Corte e Estamparia
PEÇA,,030506,TRANSVERSINA DIANT/TRAS - CHASSI DA PLATAFORMA CBH/CBHM 6T 2E,,Almox Corte e Estamparia
PEÇA,,030512,"TRANSVERSINA INTERM. - CHASSI DA CAÇAMBA - CBH 6,0 2E",,Almox Corte e Estamparia
PEÇA,,030540,"TRANSV DIANT - CHASSI CBH 6,0 2E",,Almox Corte e Estamparia
PEÇA,,030547,FECHAMENTO DO SUPORTE,,Almox Corte e Estamparia
PEÇA,,030553,CORPO DA TAMPA LATERAL M17 - TAMPA LATERAL (M17) CBH 6,,Almox Corte e Estamparia
PEÇA,,030574,"PLACA DE APOIO M17 - CHASSI CBH 6,0 2E",,Almox Corte e Estamparia
PEÇA,,030589,PROTEÇÃO DO MACACO- CHASSI CBH/CBHM M17,,Almox Corte e Estamparia
PEÇA,,030645,REFORÇO TRANSV DIANTEIRA - PLATAFORMA CBHM M17,,Almox Corte e Estamparia
PEÇA,,030647,PERFIL DE APOIO DA ESTEIRA - ESTRUTURA ESTEIRA DAS BAIAS - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,030742,CANTONEIRA DE FIXAÇÃO - APOIO DO QUADRO ELÉTRICO MENOR- SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,030743,FECHAMENTO - APOIO DO QUADRO ELÉTRICO MENOR- SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,030747,NIVELADOR DAS LONGARINAS SUPERIORES - MÓDULO MOTOR - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,030749,CORPO TUBO HIDRÁULICO 6T - ACESS CBHM M17,,Almox Corte e Estamparia
PEÇA,,030750,TRANSV DIANT - CHASSI (6000) CBHM M17,,Almox Corte e Estamparia
PEÇA,,030810,TRANSV N° 4 - PLAT 6000 2E CBHM M17,,Almox Corte e Estamparia
PEÇA,,030992,"COLUNA LATERAL ALT 60- ESTRUTURA GRADE TRASEIRA/LATERAL - S3,2/4,0MD (ALT60)",,Almox Corte e Estamparia
PEÇA,,030993,"ENGATE GRADE - ESTRUTURA GRADE TRASEIRA - S3,2/4,0MD",,Almox Corte e Estamparia
PEÇA,,031018,"COLUNA LATERAL ALT 45- ESTRUTURA GRADE TRASEIRA/LATERAL - S3,2/4,0MD",,Almox Corte e Estamparia
PEÇA,,031024,"COLUNA DO FECHAM DIANTEIRO - S4,0/3,2MD",,Almox Corte e Estamparia
PEÇA,,031047,ENGATE LATERAL - GRADE GRANELEIRO F4/F6 MD,,Almox Corte e Estamparia
PEÇA,,031050,"COLUNA GIGANTE GRANELEIRO - G3,20MD",,Almox Corte e Estamparia
PEÇA,,031060,"FECHAMENTO DA GRADE LATERAL - ALT 45 - S3,20/4,00MD",,Almox Corte e Estamparia
PEÇA,,031203,REFORÇO INTERNO DIANTEIRO - CAÇAMBA M18,,Almox Corte e Estamparia
PEÇA,,031204,REFORÇO LATERAL DIANTEIRO - CAÇAMBA M18,,Almox Corte e Estamparia
PEÇA,,031206,CHAPEAMENTO FRONTAL - CAÇAMBA M18,,Almox Corte e Estamparia
PEÇA,,031206A,CHAPEAMENTO FRONTAL DIVIDIDO - CAÇAMBA M18,,Almox Corte e Estamparia
PEÇA,,031223,PARTE INF. CHAPA TAMPA TRAS. (ABERT. LATERAL) - CBH M18,,Almox Corte e Estamparia
PEÇA,,031224,PARTE SUP. CHAPA TAMPA TRAS. (ABERT. LATERAL) - CBH M18,,Almox Corte e Estamparia
PEÇA,,031226,COLUNA TAMPA TRASEIRA - CBH (ABERT. LATERAL) M18,,Almox Corte e Estamparia
PEÇA,,031227,CANTONEIRA INFERIOR TAMPA TRAS - CBH M18,,Almox Corte e Estamparia
PEÇA,,031229,CHAPEAM. FRONTAL FECHAM. DIANTEIRO SUPERIOR (M18) CBH,,Almox Corte e Estamparia
PEÇA,,031237,CHAPEAMENTO DO FUEIRO M18 - FUEIRO DIANTEIRO SUPERIOR - CBH (M18),,Almox Corte e Estamparia
PEÇA,,031248,BRACO ESTABILIZADOR(TUBO) - EIXO BAL TANDEM CBHM/CBH 4T,,Almox Corte e Estamparia
PEÇA,,031293,ESTABILIZ. DO BRAÇO(TUBO) UVA,,Almox Corte e Estamparia
PEÇA,,031484,LONGARINA - PLATAFORMA CBHM 6000 CAFEEIRA,,Almox Corte e Estamparia
PEÇA,,031485,LONGARINA - CHASSI SIMPLES SS - CBHM 6000 CAFEEIRA,,Almox Corte e Estamparia
PEÇA,,031486,PISO DIREITO - PLATAFORMA CBHM 6000 CAFEEIRA,,Almox Corte e Estamparia
PEÇA,,031487,PISO ESQUERDO - PLATAFORMA CBHM 6000 CAFEEIRA,,Almox Corte e Estamparia
PEÇA,,031508,"LONGARINA - CHASSI DA CAÇAMBA - CBH 6,0T 7M³",,Almox Corte e Estamparia
PEÇA,,031510,"TRANSVERSINA DIANTEIRA M19 - CHASSI CBH 6,0T 7M³",,Almox Corte e Estamparia
PEÇA,,031514,REFORÇO DA LONGARINA M19 - CBHM 6000 CAFEEIRA,,Almox Corte e Estamparia
PEÇA,,031556,REFORCO CENTRAL - PLATAF (6000) CBHM CAFEEIRA,,Almox Corte e Estamparia
PEÇA,,031557,TRANSV DIANT - CHASSI (6000) CBHM M19 CAFEEIRA,,Almox Corte e Estamparia
PEÇA,,031564,CORPO TUBO HIDRÁULICO 6T (02 EIXOS),,Almox Corte e Estamparia
PEÇA,,031861,CORPO _ FECHAMENTO DIANTEIRO _ UVA M20,,Almox Corte e Estamparia
PEÇA,,031862,COLUNA _ FECHAMENTO DIANTEIRO _ UVA M20,,Almox Corte e Estamparia
PEÇA,,031905,SUPORTE DO GIGANTE [FA2/F6B/F6C],,Almox Corte e Estamparia
PEÇA,,032045,CANT INF TAMPA TRASEIRA CBH M20,,Almox Corte e Estamparia
PEÇA,,032075,ANEL EXTERNO [TAMPA SUPERIOR - TDV 5000],,Almox Corte e Estamparia
PEÇA,,032076,ANEL INTERNO [TAMPA SUPERIOR - TDV 5000],,Almox Corte e Estamparia
PEÇA,,032092,ANEL INTERNO [TAMPA TRASEIRA - TDV 5000],,Almox Corte e Estamparia
PEÇA,,032093,ANEL EXTERNO [TAMPA TRASEIRA - TDV 5000],,Almox Corte e Estamparia
PEÇA,,032098,COLARINHO SUPERIOR [TANQUE SIMPLES - TDV5000],,Almox Corte e Estamparia
PEÇA,,032099,COLARINHO TRASEIRO [TANQUE SIMPLES - TDV5000],,Almox Corte e Estamparia
PEÇA,,032101,REFORÇO LATERAL DA SAPATA [ TANQUE SIMPLES - TDV5000],,Almox Corte e Estamparia
PEÇA,,032115,ORELHA DO COLARINHO [TANQUE SIMPLES - TDV5000],,Almox Corte e Estamparia
PEÇA,,032247,FECHAMENTO LATERAL - TAMPA LATERAL (SUP) - CBHL 6000,,Almox Corte e Estamparia
PEÇA,,032253,FECHAMENTO LATERAL - TAMPA LATERAL (INF) - CBHL 6000,,Almox Corte e Estamparia
PEÇA,,032254,CHAPEAMENTO - TAMPA LATERAL (INF) - CBHL 6000,,Almox Corte e Estamparia
PEÇA,,032261,FECHAMENTO FRONTAL _ PLATAFORMA _ CBHL 6000,,Almox Corte e Estamparia
PEÇA,,032263,PISO ESQUERDO _ PLATAFORMA _ CBHL 6000,,Almox Corte e Estamparia
PEÇA,,032271,CHAPEAMENTO - TAMPA AUXILIAR - CBHL 6000,,Almox Corte e Estamparia
PEÇA,,032274,LONGARINA _ CHASSI _ CBHL 6000,,Almox Corte e Estamparia
PEÇA,,032276,FECHAMENTO FRONTAL _ CHASSI _ CBHL 6000,,Almox Corte e Estamparia
PEÇA,,032279,PLACA DE APOIO _ CHASSI _ CBHL 6000,,Almox Corte e Estamparia
PEÇA,,032282,TRANSVERSINA CENTRAL _ CHASSI _ CBHL 6000,,Almox Corte e Estamparia
PEÇA,,032288,APOIO DO BATENTE _ CHASSI _ CBHL 6000,,Almox Corte e Estamparia
PEÇA,,032300,PLACA DE APOIO 5ª RODA _ CBHL 6000,,Almox Corte e Estamparia
PEÇA,,032301,REFORÇO DO PINO DE CENTRO _ CBHL 6000,,Almox Corte e Estamparia
PEÇA,,032305,SUPORTE DA COLUNA _ PLATAFORMA _ CBHL 6000,,Almox Corte e Estamparia
PEÇA,,032317,COMPL FECHAMENTO FUEIRO REFORÇO DIANTEIRO - CAÇAMBA M18,,Almox Corte e Estamparia
PEÇA,,032328,ORELHA DE FECHAM DA TAMPA - CBHL,,Almox Corte e Estamparia
PEÇA,,032329,ORELHA DA TRAVA _ PLATAFORMA _ CBHL 6000,,Almox Corte e Estamparia
PEÇA,,032330,EIXO DA ORELHA [TAMPA TRASEIRA - CBHL6000 MP],,Almox Corte e Estamparia
PEÇA,,032352,SUPORTE FRONTAL [CHASSI COMPLETO - CBH],,Almox Corte e Estamparia
PEÇA,,032353,COMPLEMENTO DO SUPORTE FRONTAL [CHASSI COMPLETO - CBH],,Almox Corte e Estamparia
PEÇA,,032365,CORPO [SUPORTE DA TAMPA - CBH UG M21],,Almox Corte e Estamparia
PEÇA,,032368,"FECHAMENTO LATERAL [TAMPA TRASEIRA - CBH ""USO GERAL"" M21]",,Almox Corte e Estamparia
PEÇA,,032402,"FECHAMENTO _ EIXO DIANTEIRO-TRASEIRO-BALANCIM _ FA-FTC-CBH-CBHM 4,0T-6,0T",,Almox Corte e Estamparia
PEÇA,,032406,HASTE TRACAO FTC 4300 -,,Almox Corte e Estamparia
PEÇA,,032419,TRANSVERSINA SUPORTE _ CHASSI _ CBHL,,Almox Corte e Estamparia
PEÇA,,032420,TRANSVERSINA SUPORTE TRASEIRO _ CHASSI _ CBHL,,Almox Corte e Estamparia
PEÇA,,032439,FECHAMENTO LATERAL TRASEIRO [CAÇAMBA SIMPLES - CBH M21],,Almox Corte e Estamparia
PEÇA,,032457,LONGARINA - ESTRUTURA DA PLATAFORMA - UVA M21,,Almox Corte e Estamparia
PEÇA,,032458,TRANSVERSINA DIANTEIRA _ ESTRUTURA DA PLATAFORMA _ UVA M21,,Almox Corte e Estamparia
PEÇA,,032459,TRANSVERSINA INTERMEDIARIA [PLATAFORMA - FA2 M21],,Almox Corte e Estamparia
PEÇA,,032536,TRANSV CENTR - CBHL,,Almox Corte e Estamparia
PEÇA,,032542,TRANSVERSINA CENTRAL [PLATAFORMA - F6C M22],,Almox Corte e Estamparia
PEÇA,,032543,TRANSVERSINA TRASEIRA [PLATAFORMA - F6C M22],,Almox Corte e Estamparia
PEÇA,,032544,REFORÇO DA TRANSV. TRASEIRA [PLATAFORMA - F6C M22],,Almox Corte e Estamparia
PEÇA,,032548,REFORÇO INFERIOR [FECHAMENTO DIANTEIRO - F6C M22],,Almox Corte e Estamparia
PEÇA,,032552,TRANSVERSINA TRASEIRA [PLATAFORMA - CBHM 4500],,Almox Corte e Estamparia
PEÇA,,032553,TRANSVERSINA TRASEIRA [PLATAFORMA - CBHM 5000/6000],,Almox Corte e Estamparia
PEÇA,,032667,TUBO DA ESTRUTURA [GAIOLA KIT INCENDIO - FT10500],,Almox Corte e Estamparia
PEÇA,,032668,FECHAMENTO FRONTAL [FTC4300/6500],,Almox Corte e Estamparia
PEÇA,,032682,CHAPEAMENTO [FTC4300 M22],,Almox Corte e Estamparia
PEÇA,,032683,CHAPEAMENTO SUPERIOR [FTC 4300 M21.1],,Almox Corte e Estamparia
PEÇA,,032688,LONGARINA - PLATAFORMA - MANGA M22,,Almox Corte e Estamparia
PEÇA,,032689,TRANSVERSINA INTERMEDIARIA - PLATAFORMA - MANGA M22,,Almox Corte e Estamparia
PEÇA,,032707,FECHAMENTO DIANTEIRO [CHASSI - TDV5000],,Almox Corte e Estamparia
PEÇA,,032718,ORELHA DE FIXAÇÃO [TANQUE SIMPLES - TDV5000],,Almox Corte e Estamparia
PEÇA,,032732,CHAPEAMENTO [CORPO DO TANQUE - FTC6500 M22],,Almox Corte e Estamparia
PEÇA,,032734,CHAPEAMENTO CENTRAL [CORPO DO TANQUE - FTC6500 M22],,Almox Corte e Estamparia
PEÇA,,032786,LONGARINA [CHASSI DA CAÇAMBA - CBH9 M22],,Almox Corte e Estamparia
PEÇA,,032787,TRANSVERSINA [CHASSI DA CAÇAMBA CBH9],,Almox Corte e Estamparia
PEÇA,,032790,SUPORTE DO CILINDRO [CHASSI DA CAÇAMBA - CBH9],,Almox Corte e Estamparia
PEÇA,,032802,CORRIMÃO [ESCADA EXTERNA - CAÇAMBA CBH9 M22],,Almox Corte e Estamparia
PEÇA,,032806,COMPLEMENTO DO CHAPEAM [SOBRETAMPA LAT CBH9],,Almox Corte e Estamparia
PEÇA,,032810,CHAPEAMENTO LATERAL [CAÇAMBA CBH9 M22],,Almox Corte e Estamparia
PEÇA,,032812,FECHAM TRASEIRO CENTRAL [CAÇAMBA CBH9 M22],,Almox Corte e Estamparia
PEÇA,,032814,REF. LATERAL DIANTEIRO [CAÇAMBA CBH9 M22],,Almox Corte e Estamparia
PEÇA,,032815,REFORÇO INTERNO DIANTEIRO [CAÇAMBA CBH9 M22],,Almox Corte e Estamparia
PEÇA,,032816,FECHAMENTO LATERAL TRASEIRO SUPERIOR [CAÇAMBA - CBH9 M22],,Almox Corte e Estamparia
PEÇA,,032818,REFORÇO INTERNO TRASEIRO [CAÇAMBA CBH9 M22],,Almox Corte e Estamparia
PEÇA,,032819,CHAPEAMENTO FRONTAL SUPERIOR [CAÇAMBA CBH9 M22],,Almox Corte e Estamparia
PEÇA,,032821,FUEIRO DIANTEIRO [CAÇAMBA CBH9 M22],,Almox Corte e Estamparia
PEÇA,,032822,FECHAM INTERNO DO FUEIRO DIANT [CAÇAMBA CBH9 M22],,Almox Corte e Estamparia
PEÇA,,032826,REFORÇO DO FECHAM TRASEIRO [CAÇAMBA CBH9 M22],,Almox Corte e Estamparia
PEÇA,,032833,TRANSVERSINA INTERM TRAS [CHASSI CBH9],,Almox Corte e Estamparia
PEÇA,,032835,TRANSVERSINA DIANTEIRA [CHASSI CBH9],,Almox Corte e Estamparia
PEÇA,,032838,TRANSVERSINA TRAS [CHASSI CBH9],,Almox Corte e Estamparia
PEÇA,,032849,CHAPEAMENTO SUPERIOR [TAMPA TRAS ABL - CBH9 M22],,Almox Corte e Estamparia
PEÇA,,032850,CHAPEAMENTO INFERIOR [TAMPA TRAS ABL - CBH9 M22],,Almox Corte e Estamparia
PEÇA,,032851,CANTONEIRA INFERIOR [TAMPA TRAS - CBH9 M22],,Almox Corte e Estamparia
PEÇA,,032852,FECHAMENTO LATERAL [TAMPA TRAS - CBH9 M22],,Almox Corte e Estamparia
PEÇA,,032855,CORPO DA SOBRETAMPA LATERAL [CBH9],,Almox Corte e Estamparia
PEÇA,,032861,FECHAMENTO INFERIOR [FUEIRO CENTRAL CBH9],,Almox Corte e Estamparia
PEÇA,,032870,CORRIMAO MAIOR [GRADIL - FTC6500],,Almox Corte e Estamparia
PEÇA,,032872,SUPORTE FRONTAL [CHASSI - CBH9],,Almox Corte e Estamparia
PEÇA,,032874,FECHAM DIANTEIRO ICAM [CHASSI CBH9],,Almox Corte e Estamparia
PEÇA,,032875,REFORÇO MAIOR DO SUPORTE DIANT [CHASSI CBH9],,Almox Corte e Estamparia
PEÇA,,032877,COMPLEMENTO DO SUPORTE FRONTAL [CHASSI CBH9],,Almox Corte e Estamparia
PEÇA,,032926,REFORÇO BUCHA CENTRAL [EIXO TANDEM - CBH9 M22],,Almox Corte e Estamparia
PEÇA,,032942,REFORÇO DA ARTICULAÇÃO DA CAÇAMBA [CHASSI DA CAÇAMBA CBH9],,Almox Corte e Estamparia
PEÇA,,033013,LONGARINA [PLATAFORMA METÁLICA - FA6F],,Almox Corte e Estamparia
PEÇA,,033014,TRANSVERSINA DIANTEIRA [PLATAFORMA METÁLICA - FA6F],,Almox Corte e Estamparia
PEÇA,,033015,TRANSVERSINA TRASEIRA [PLATAFORMA METÁLICA - FA6F],,Almox Corte e Estamparia
PEÇA,,033017,PISO [PLATAFORMA METÁLICA - FA6F],,Almox Corte e Estamparia
PEÇA,,033020,CORPO [PLATAFORMA METÁLICA FA6F],,Almox Corte e Estamparia
PEÇA,,033021,CANTONEIRA TRASEIRA [PLAT. FA2 M21],,Almox Corte e Estamparia
PEÇA,,033063,CANTONEIRA TRASEIRA - PLATAFORMA - MANGA M22,,Almox Corte e Estamparia
PEÇA,,033064,FECHAMENTO LATERAL - PLATAFORMA - MANGA M22,,Almox Corte e Estamparia
PEÇA,,033076,FECHAMENTO LATERAL TRASEIRO INFERIOR [CAÇAMBA - CBH9 M22],,Almox Corte e Estamparia
PEÇA,,033191,CHAPEAMENTO LATERAL [CAÇAMBA SIMPLES - CBH12 M22],,Almox Corte e Estamparia
PEÇA,,033192,FECHAMENTO FUEIRAO [CAÇAMBA SIMPLES - CBH12 M22],,Almox Corte e Estamparia
PEÇA,,033193,FECHAMENTO SUPERIOR FUEIRAO [CAÇAMBA SIMPLES - CBH12 M22],,Almox Corte e Estamparia
PEÇA,,033210,LONGARINA [CHASSI - CBH12 M22],,Almox Corte e Estamparia
PEÇA,,033220,FECHAMENTO PLACA DE APOIO [CHASSI - CBH12 M22],,Almox Corte e Estamparia
PEÇA,,033221,ESBARRO LIMITADOR DE GIRO [CHASSI - CBH12 M22],,Almox Corte e Estamparia
PEÇA,,033263,REFORÇO PONTA DE EIXO [HASTE DA RODA],,Almox Corte e Estamparia
PEÇA,,033265,REFORÇO TRAVA DA TAMPA TRASEIRA [CBH12 M22],,Almox Corte e Estamparia
PEÇA,,033295,CORPO LIMITADOR DE GIRO [5 RODA - CBH12],,Almox Corte e Estamparia
PEÇA,,033303,PLACA DE APOIO [5 RODA - CBH12 M22],,Almox Corte e Estamparia
PEÇA,,033304,TRANSVERSINA INTERM DIANTEIRA [CHASSI - CBH9-2E M22],,Almox Corte e Estamparia
PEÇA,,033314,REFORÇO DO CORPO [EIXO DIANTEIRO - CBH12],,Almox Corte e Estamparia
PEÇA,,033315,SUPORTE IÇAMENTO [EIXO DIANTEIRO - CBH12],,Almox Corte e Estamparia
PEÇA,,033320,HASTE DE TRAÇÃO MENOR [IÇAMENTO - CBH12],,Almox Corte e Estamparia
PEÇA,,033321,TRANSVERSINA MENOR [IÇAMENTO - CBH12],,Almox Corte e Estamparia
PEÇA,,033323,FECHAMENTO COMPLEMENTAR [IÇAMENTO - CBH12 M22],,Almox Corte e Estamparia
PEÇA,,033328,APOIO INFERIOR [FIXAÇÃO BRAÇO - CBH12],,Almox Corte e Estamparia
PEÇA,,033343,CORPO (CHAPA) [EIXO DIANTEIRO - CBH12 M22],,Almox Corte e Estamparia
PEÇA,,033368,"CHAPEAMENTO LATERAL 1,2M [CORPO DO TANQUE - FT12500 M22]",,Almox Corte e Estamparia
PEÇA,,033369,"CHAPEAMENTO LATERAL 1,5m [CORPO DO TANQUE - FT12500 M22]",,Almox Corte e Estamparia
PEÇA,,033371,"CHAPEAMENTO LATERAL 1,0M [CORPO DO TANQUE - FT12500 M22]",,Almox Corte e Estamparia
PEÇA,,033394,APOIO [CHASSI SIMPLES - FT12500 M22],,Almox Corte e Estamparia
PEÇA,,033395,PLATAFORMA DA BOMBA [CHASSI SIMPLES - FT12500 M22],,Almox Corte e Estamparia
PEÇA,,033401,LONGARINA [CHASSI SIMPLES - FT12500 M22],,Almox Corte e Estamparia
PEÇA,,033403,PLACA DE APOIO [CHASSI SIMPLES - FT12500 M22],,Almox Corte e Estamparia
PEÇA,,033404,FECHAMENTO DO SUPORTE LATERAL [CHASSI SIMPLES - FT12500 M22],,Almox Corte e Estamparia
PEÇA,,033409,ORELHA DE FIXAÇÃO [CHASSI SIMPLES - FT12500 M22],,Almox Corte e Estamparia
PEÇA,,033412,BASE DA BOMBA [CHASSI SIMPLES - FT10500 M22],,Almox Corte e Estamparia
PEÇA,,033414,SUPORTE FRONTAL [CONJ SUPORTE FRONTAL - FT10500 M22],,Almox Corte e Estamparia
PEÇA,,033416,REFORÇO INFERIOR DOBRADO [CHASSI SIMPLES - FT10500 M22],,Almox Corte e Estamparia
PEÇA,,033417,BASE DO MACACO [CONJ SUPORTE FRONTAL - FT10500 M22],,Almox Corte e Estamparia
PEÇA,,033419,COMPLEMENTO [CONJ SUPORTE FRONTAL - FT10500 M22],,Almox Corte e Estamparia
PEÇA,,033424,LINGUETA DE GIRO [BRAÇO ESTABILIZADOR - FT12500 M22],,Almox Corte e Estamparia
PEÇA,,033425,BRAÇO [BRAÇO ESTABILIZADOR - FT12500 M22],,Almox Corte e Estamparia
PEÇA,,033426,FECHAMENTO [BRAÇO ESTABILIZADOR - FT12500 M22],,Almox Corte e Estamparia
PEÇA,,033429,ORELHA APOIO DA MANGUEIRA [TANQUE SIMPLES - FT12500 M22],,Almox Corte e Estamparia
PEÇA,,033436,REFORÇO MAIOR DO SUPORTE DIANTEIRO [CHASSI - CBH9 M22],,Almox Corte e Estamparia
PEÇA,,033438,LINGUETA DE APOIO [FIXAÇÃO BRAÇO - CBH12],,Almox Corte e Estamparia
PEÇA,,033441,CORRIMÃO MENOR [ESCADA SUPERIOR - FT12500 M22],,Almox Corte e Estamparia
PEÇA,,033444,ORELHA DE FIXAÇÃO DOBRADA [ESCADA INFERIOR - FT12500 M22],,Almox Corte e Estamparia
PEÇA,,033491,REFORÇO DA ORELHA [IÇAMENTO - CBH12],,Almox Corte e Estamparia
PEÇA,,033506,CORPO DO EIXO (CHAPA) [SUPORTE DO BALANCIM - FT12500],,Almox Corte e Estamparia
PEÇA,,033518,ABRAÇADEIRA DE FIXAÇÃO DO CANHÃO [GAIOLA KIT INCENDIO - FT10500],,Almox Corte e Estamparia
PEÇA,,033527,BASE DO TOTEM [AGRISHOW 2022],,Almox Corte e Estamparia
PEÇA,,033528,PLACA DO TOTEM [AGRISHOW 2022],,Almox Corte e Estamparia
PEÇA,,033548,ORELHA DA PLATAFORMA [CONJUNTO DO SUPORTE - CBHL6000]+,,Almox Corte e Estamparia
PEÇA,,033551,ORELHA DO SINALIZADOR [FT10500 M22],,Almox Corte e Estamparia
PEÇA,,033591CH,CORPO DE CHAPA [EIXO TRASEIRO - CBH9-2E/12/FT10500-2E/12500],,Almox Corte e Estamparia
PEÇA,,033600,LONGARINA [CHASSI SIMPLES - FT10500 2E RS/RS M22],,Almox Corte e Estamparia
PEÇA,,033610,REFORÇO DO FECHAMENTO DIANTEIRO [CORPO DO TANQUE - FT12500 M22],,Almox Corte e Estamparia
PEÇA,,033613,TRANSVERSINA TRASEIRA [CHASSI SIMPLES - FT12500 M22],,Almox Corte e Estamparia
PEÇA,,033627,ANEL DO QUEBRA ONDAS [CORPO DO TANQUE - FT12500 M22],,Almox Corte e Estamparia
