Códigos,Item,Local,Célula,Posição,Cod. Localização,Saldo,almoxarifado
259362,"PARAF SEX INOX  1/2 X 1"" UNC (Un)",AL01,EST,PJ7,AL01-EST-PJ7,16,Central 
258970,PARAF SEX   3/8 X 1        UNC ZB (Un),AL01,EST,PJ7,AL01-EST-PJ7,21,Central 
258831,PARAF SEX   1/4 X 7/8    UNC (Un),AL01,EST,PJ7,AL01-EST-PJ7,0,Central 
257095,"PARAF ALLEN S/CAB 5/16 X 3/8"" UNC (Un)",AL01,EST,PJ7,AL01-EST-PJ7,8,Central 
258210,PARAF SEX   3/4 X 1.1/2    UNC ZB (Un),AL01,EST,PJ7,AL01-EST-PJ7,324,Central 
259386,"PARAF SEX INOX 5/16 X 1/2"" UNC (Un)",AL01,EST,PJ7,AL01-EST-PJ7,56,Central 
258076,PARAF SEX   5/16X 1     UNC  ZB (Un),AL01,EST,PJ7,AL01-EST-PJ7,60,Central 
259196,"PARAF SEX   3/8 X 1.3/4"" UNC (Un)",AL01,EST,PJ7,AL01-EST-PJ7,21,Central 
260526,PARAF SEX   1/2 X 4 - UNC (Un),AL01,EST,PJ7,AL01-EST-PJ7,19,Central 
260605,PARAF SEX   5/16X 1.1/2    UNC (Un),AL01,EST,PJ7,AL01-EST-PJ7,31,Central 
260579,"PARAF SEX   3/4 X 2.1/4""    UNC (Un)",AL01,EST,PJ7,AL01-EST-PJ7,8,Central 
258234,PARAF SEX   3/4 X 2   UNC ZB (Un),AL01,EST,PJ7,AL01-EST-PJ7,1754,Central 
260311,"PARAF SEXT 5/8 X 3"" G5 (8.8) UNC R.I (Un)",AL01,EST,PJ7,AL01-EST-PJ7,65,Central 
260149,PARAF SEX   1/2 X 2.1/4    UNC (Un),AL01,EST,PJ7,AL01-EST-PJ7,16,Central 
259214,PARAF SEX   5/16X 3        UNC (Un),AL01,EST,PJ7,AL01-EST-PJ7,24,Central 
258374,PARAF SEX   3/8 X 3.1/2    UNC (Un),AL01,EST,PJ7,AL01-EST-PJ7,103,Central 
260204,PARAF SEX   5/8 X 1.1/4    UNF (Un),AL01,EST,PJ7,AL01-EST-PJ7,29,Central 
288200,ROLAMENTO FRM 207 EIXO 35MM (Un),AL01,EST,PJ7,AL01-EST-PJ7,38,Central 
236209,MANCAL APOIO P207 (Un),AL01,EST,PJ7,AL01-EST-PJ7,14,Central 
260660,#N/A,AL01,EST,PJ7,AL01-EST-PJ7,0,Central 
260125,PARAF SEX   5/8 X 4        UNC (Un),AL01,EST,PJ7,AL01-EST-PJ7,27,Central 
259410,PARAF SEX   1 X 3         UNC ZB (Un),AL01,EST,PJ7,AL01-EST-PJ7,136,Central 
260630,#N/A,AL01,EST,PJ7,AL01-EST-PJ7,50,Central 
258655,#N/A,AL01,EST,PJ7,AL01-EST-PJ7,0,Central 
222151,CONTRA PINO  1/4  X 3.1/2 (Un),AL01,EST,PJ7,AL01-EST-PJ7,362,Central 
257123,"PARAF. MAQ. FENDA. 5/16"" X 1.3/4"" CAB. CHATA (Un)",AL01,EST,PJ7,AL01-EST-PJ7,140,Central 
258635,PARAF SEX   5/8 X 1    UNC  ZB (Un),AL01,EST,PJ7,AL01-EST-PJ7,165,Central 
258556,PARAF SEX   5/8 X 1.1/2    UNC (Un),AL01,EST,PJ7,AL01-EST-PJ7,19,Central 
258167,PARAF SEX   1/2 X  3/4    UNC ZB (Un),AL01,EST,PJ7,AL01-EST-PJ7,79,Central 
259863,#N/A,AL01,EST,PJ7,AL01-EST-PJ7,0,Central 
260137,PARAF SEX   5/8 X 2.1/4    UNC (Un),AL01,EST,PJ7,AL01-EST-PJ7,355,Central 
222108,MOTOR GEROTOR ORBITAL H-OMS 250 (Un),AL01,EST,PJ7,AL01-EST-PJ7,10,Central 
260334,"PARAFUSO SEXTAVADO 3/4"" X 5"" ROSCA PARCIAL UNC ZB (Un)",AL01,EST,PJ7,AL01-EST-PJ7,18,Central 
258374,PARAF SEX   3/8 X 3.1/2    UNC (Un),AL01,EST,PJ7,AL01-EST-PJ7,103,Central 
234151,#N/A,AL01,EST,PJ7,AL01-EST-PJ7,100,Central 
257645,"PARAF ALLEN 1/4 X 2"" NC C/CAB. (Un)",AL01,EST,PJ7,AL01-EST-PJ7,3660,Central 
279158,PORCA SEX   1              UNC (Un),AL01,EST,PJ7,AL01-EST-PJ7,464,Central 
209912,"ADAPT. ENGATE RÁPIDO MACHO 4"" x ESCAMA 4"" - REF. EMS-E4 (Un)",AL01,EST,JP08,AL01-EST-JP08,12,Central 
209910,"ADAPT. ENGATE FEMEA 4"" x ROSCA EXT 4"" BSP REF. 050920008(EFE-B4) (Un)",AL01,EST,JP08,AL01-EST-JP08,9,Central 
260542,PARAF SEX   7/8 X 9    UNC (Un),AL01,EST,JP08,AL01-EST-JP08,29,Central 
240263,UNIAO MACHO JIC 7/8 X 1/2 BSP (Un),AL01,EST,JP08,AL01-EST-JP08,35,Central 
240662,PUXADOR HANDLE GRAB 152MM LENGTH COVER TYPE NYLON BLACK SPECIAL BULK (Un),AL01,EST,JP08,AL01-EST-JP08,48,Central 
222107,VALV. REGUL. DE VAZAO TN12 TUBULACAO W-AB - 1/2 BSP (Un),AL01,EST,JP08,AL01-EST-JP08,8,Central 
222109,FILTRO DE PRESSAO PLF PARA 60 LITROS 10um (Un),AL01,EST,JP08,AL01-EST-JP08,4,Central 
222108,MOTOR GEROTOR ORBITAL H-OMS 250 (Un),AL01,EST,JP08,AL01-EST-JP08,10,Central 
497952,SACO PLASTICO 40 X 60 X 0.10 (Un),AL01,EST,ACESS,AL01-EST-ACESS,1250,Central 
497968,"SACO PLASTICO P/ DES. 34X24X0,20 (Un)",AL01,EST,ACESS,AL01-EST-ACESS,400,Central 
497940,CX.PAP.OND.DUP.42X20X16cm.. (Un),AL01,EST,CH,AL01-EST-CH,819,Central 
497836,CX.PAP.OND.DUP.25X20X16cm.. (Un),AL01,EST,CH,AL01-EST-CH,2700,Central 
497874,FITILHO (Un),AL01,EST,ACESS,AL01-EST-ACESS,7,Central 
299108,#N/A,AL01,EST,ACESS,AL01-EST-ACESS,"326,1",Central 
313310,DESENGRAXANTE P/ LIMPEZA DE PEÇAS (L),AL01,AM,AM02,AL01-AM-AM02,0,Central 
313144,ESM. PU ACRILICO PRETO FOSCO (L),AL01,AM,AM02,AL01-AM-AM02,"47,16",Central 
274318,PORCA SEX     7/8          UNC (Un),AL01,AM,AM06,AL01-AM-AM06,17,Central 
272402,"PORCA CAST.  DE 1"" UNC ZB (Un)",AL01,AM,AM06,AL01-AM-AM06,12,Central 
274057,PORCA SEX     1/2   UNF  ZB (Un),AL01,AM,AM06,AL01-AM-AM06,1000,Central 
274501,PORCA SEX     3/16         UNC (Un),AL01,AM,AM06,AL01-AM-AM06,104,Central 
274100,#N/A,AL01,AM,AM06,AL01-AM-AM06,159,Central 
212234,"ARR. DE PRES. MÉDIA - ZB 3/16"" (Un)",AL01,AM,AM06,AL01-AM-AM06,4,Central 
240213,#N/A,AL01,AM,AM06,AL01-AM-AM06,0,Central 
259045,PARAF SEX   1/4 X 2.1/2 UNC (Un),AL01,AM,AM07,AL01-AM-AM07,95,Central 
260311,"PARAF SEXT 5/8 X 3"" G5 (8.8) UNC R.I (Un)",AL01,AM,AM07,AL01-AM-AM07,65,Central 
272505,PORCA CAST 1.1/2 S/COROA - UNF ZB (Un),AL01,AM,AM07,AL01-AM-AM07,3,Central 
210857,ANEL ELASTICO I-92 (Un),AL01,AM,AM07,AL01-AM-AM07,0,Central 
258179,PARAF SEX   1/2 X 4.1/2    UNC (Un),AL01,AM,AM07,AL01-AM-AM07,196,Central 
213652,#N/A,AL01,AM,AM07,AL01-AM-AM07,0,Central 
260334,"PARAFUSO SEXTAVADO 3/4"" X 5"" ROSCA PARCIAL UNC ZB (Un)",AL01,AM,AM07,AL01-AM-AM07,18,Central 
212600,"ARR. DE PRES. MÉDIA - ZB 3/8"" (Un)",AL01,AM,AM07,AL01-AM-AM07,0,Central 
222719,#N/A,AL01,AM,AM07,AL01-AM-AM07,90,Central 
212101,ARRUELA LISA 3/16 GALV (Un),AL01,AM,AM07,AL01-AM-AM07,8,Central 
212260,"ARR. DE PRES. MÉDIA INOX 3/8"" (Un)",AL01,AM,AM07,AL01-AM-AM07,446,Central 
212611,"ARR. DE PRES. MÉDIA - ZB 7/8"" (Un)",AL01,AM,AM07,AL01-AM-AM07,20,Central 
212246,#N/A,AL01,AM,AM07,AL01-AM-AM07,146,Central 
222940,PINO DE PRESSAO 6 X 50mm (Un),AL01,AM,AM07,AL01-AM-AM07,4,Central 
212263,"ARR. DE PRES. MÉDIA INOX 1/4"" (Un)",AL01,AM,AM07,AL01-AM-AM07,63,Central 
279158,PORCA SEX   1              UNC (Un),AL01,AM,AM07,AL01-AM-AM07,464,Central 
222142,DIVISOR DE FLUXO DUPLO DE ENGRENAGENS 315 X 200 X 205 P/ MCF16 (Un),AL01,AM,AM07,AL01-AM-AM07,1,Central 
256596,"PARAFUSO FRANCES 1/4"" X 1"" UNC (Un)",AL01,EST,PJ07,AL01-EST-PJ07,200,Central 
258271,PARAF SEX   3/8 X 1.1/2    UNC (Un),AL01,EST,PJ07,#ERROR!,296,Central 
258179,PARAF SEX   1/2 X 4.1/2    UNC (Un),AL01,AM,AM08,AL01-AM-AM08,196,Central 
259160,"PARAF.SEX. 3/4 X 5"" 8.8 UNF (Un)",AL01,EST,PJ07,AL01-EST-PJ07,10,Central 
260265,PARAF SEX   1/2 X 1.1/4 8.8UNC ZB (Un),AL01,AM,AM08,AL01-AM-AM08,274,Central 
258237,"PARAF SEX   1/4 X 2.1/2""   UNC ZB (Un)",AL01,EST,PJ07,AL01-EST-PJ07,200,Central 
200435,ACOPLAMENTO MADEFLEX GR 148 (Un),AL01,AM,AM08,AL01-AM-AM08,10,Central 
222151,CONTRA PINO  1/4  X 3.1/2 (Un),AL01,AM,AM08,AL01-AM-AM08,362,Central 
240651,TERM FEMEA JIC 90 MANG 5/8 X 7/8 (Un),AL01,AM,AM09,AL01-AM-AM09,24,Central 
240301,TERM FEMEA JIC 90 MANG 3/8 X 3/4 (Un),AL01,AM,AM09,AL01-AM-AM09,128,Central 
222139,COMANDO MONOBLOCO 50 L - 5 EST - ELETRICO DC12V - (Un),AL01,AM,AM10,AL01-AM-AM10,6,Central 
318416,TINTA PÓ 26 LI LARANJA W RAL 2002 BR (KG),AL07,SALA,,AL07-SALA-,375,Central 
318417,TINTA PÓ 26 R LI CINZA FUMAÇA EMA 022 167 (KG),AL07,SALA,,AL07-SALA-,200,Central 
318418,TINTA PÓ 27 W VERMELHA W81400 CÓD. WEG 10005853 (KG),AL07,SALA,,AL07-SALA-,275,Central 
318419,TINTA PÓ 26 R LI AZUL CEMAG BR CÓD. WEG CDP 13505 (KG),AL07,SALA,,AL07-SALA-,175,Central 
318420,#N/A,AL07,SALA,,AL07-SALA-,250,Central 
318421,#N/A,AL07,SALA,,AL07-SALA-,225,Central 
504749,AGUA DEIONIZADA/AUTOCLAVE (L),AL07,SALA,,AL07-SALA-,370,Central 
313137,ESM. PU CINZA OPALESCENTE (L),AL03,INFLAMÁVEIS,,AL03-INFLAMÁVEIS-,616,Central 
313135,ESM. PU ACRILICO AZUL (L),AL03,INFLAMÁVEIS,,AL03-INFLAMÁVEIS-,"733,04",Central 
313136,ESM. PU ACRILICO VERDE (L),AL03,INFLAMÁVEIS,,AL03-INFLAMÁVEIS-,"609,84",Central 
313134,ESM. PU ACRILICO AMARELO (L),AL03,INFLAMÁVEIS,,AL03-INFLAMÁVEIS-,"575,96",Central 
313133,ESM. PU ACRILICO VERMELHO (L),AL03,INFLAMÁVEIS,,AL03-INFLAMÁVEIS-,"729,96",Central 
313131,ESM. PU ACRILICO LARANJA (L),AL03,INFLAMÁVEIS,,AL03-INFLAMÁVEIS-,"937,16",Central 
318413,ESM. SINT. LARANJA (L),AL03,INFLAMÁVEIS,,AL03-INFLAMÁVEIS-,"61,2",Central 
318280,ESM. SINT. CINZA OPALESCENTE (L),AL03,INFLAMÁVEIS,,AL03-INFLAMÁVEIS-,72,Central 
318346,ESM. SINT. VERMELHO M.F. (L),AL03,INFLAMÁVEIS,,AL03-INFLAMÁVEIS-,"46,8",Central 
318656,ESM. SINT. AZUL N. HOLLAND (L),AL03,INFLAMÁVEIS,,AL03-INFLAMÁVEIS-,"39,6",Central 
318139,ESM. SINT. AMARELO VALMET (L),AL03,INFLAMÁVEIS,,AL03-INFLAMÁVEIS-,"61,2",Central 
318504,ESM. SINT. VERDE J. DEERE (L),AL03,INFLAMÁVEIS,,AL03-INFLAMÁVEIS-,"28,8",Central 
318170,BONDERITE C-AD B 725 (aditivo) (KG),AL03,INFLAMÁVEIS,,AL03-INFLAMÁVEIS-,250,Central 
318171,#N/A,AL03,INFLAMÁVEIS,,AL03-INFLAMÁVEIS-,0,Central 
318172,BONDERITE M-AD 700 (auxiliar) (KG),AL03,INFLAMÁVEIS,,AL03-INFLAMÁVEIS-,0,Central 
318169,BONDERITE C-AK L 95 (desengraxante) (KG),AL03,INFLAMÁVEIS,,AL03-INFLAMÁVEIS-,520,Central 
318167,#N/A,AL03,INFLAMÁVEIS,,AL03-INFLAMÁVEIS-,600,Central 
318173,BONDERITE M-FE F212 BO (fosfatizante) (KG),AL03,INFLAMÁVEIS,,AL03-INFLAMÁVEIS-,480,Central 
318168,BONDERITE C-IC 3995 (KG),AL03,INFLAMÁVEIS,,AL03-INFLAMÁVEIS-,120,Central 
326409,VERNIZ SINTÉTICO - TINGIDO (L),AL03,INFLAMÁVEIS,,AL03-INFLAMÁVEIS-,342,Central 
326537,SELADOR P/ MADEIRA - INCOLOR (L),AL03,INFLAMÁVEIS,,AL03-INFLAMÁVEIS-,"273,6",Central 
350625,AGUARRÁS (L),AL03,INFLAMÁVEIS,,AL03-INFLAMÁVEIS-,20,Central 
313132,REDUTOR PARA PU (L),AL03,INFLAMÁVEIS,,AL03-INFLAMÁVEIS-,"1287,7",Central 
313210,CATALISADOR PU 1/1 5058 COMP B (L),AL03,INFLAMÁVEIS,,AL03-INFLAMÁVEIS-,"628,38",Central 
487873,DETER-SOLV 15 (PARA LIMPEZA DE PEÇAS) (L),AL03,INFLAMÁVEIS,,AL03-INFLAMÁVEIS-,1200,Central 
350630,SOLVENTE TX-9 (L),AL03,INFLAMÁVEIS,,AL03-INFLAMÁVEIS-,580,Central 
300041,PRIMER EPOXI 1202 COMP. A+B (L),AL03,INFLAMÁVEIS,,AL03-INFLAMÁVEIS-,"111,6",Central 
802050,OLEO SOLUVEL (L),AL03,INFLAMÁVEIS,,AL03-INFLAMÁVEIS-,1200,Central 
350631,SOLVENTE (TOLUENO) (L),AL03,INFLAMÁVEIS,,AL03-INFLAMÁVEIS-,"149,88",Central 
501248,PVLYE NA (KG),AL03,INFLAMÁVEIS,,AL03-INFLAMÁVEIS-,115,Central 
501246,PVFLOC PAC (COAGULANTE PAC) (KG),AL03,INFLAMÁVEIS,,AL03-INFLAMÁVEIS-,0,Central 
509526,OLEO P/ TRATOR AMBRA MULTI 10W30 (L),AL03,INFLAMÁVEIS,,AL03-INFLAMÁVEIS-,120,Central 
350023,ANTI-RESPINGO DE SOLDA LIQUIDO SPATTER OFF (L),AL03,INFLAMÁVEIS,,AL03-INFLAMÁVEIS-,505,Central 
350622,SKYLACK THINNER PU TH700 (L),AL03,INFLAMÁVEIS,,AL03-INFLAMÁVEIS-,387,Central 
214108,RODA 6 FUROS TANDEM (PARAF. 5/8) (Un),AL02,GALPÃO,,AL02-GALPÃO-,30,Central 
214105,RODA 6 FUROS RD (PARAF. 5/8) (Un),AL02,GALPÃO,,AL02-GALPÃO-,267,Central 
214104,RODA 6 FUROS RS (PARAF. 1/2) (Un),AL02,GALPÃO,,AL02-GALPÃO-,254,Central 
262728,"RODA ARO K 5 X 14"" - 6 FUROS (Un)",AL02,GALPÃO,,AL02-GALPÃO-,141,Central 
222435,"TUBO TCH 127.00 X 114.30 X 06.35 ST52 BRUN 4.1/2"" (Un)",AL02,GALPÃO,,AL02-GALPÃO-,40,Central 
222433,"TUBO TCH 114,30 X 101,60 X 06 ST52 IMP BRUN 4 (Un)",AL02,GALPÃO,,AL02-GALPÃO-,148,Central 
222434,"AÇO MT 2"" CROMADO SAE 1045 NORMAL (050.80 MM) (Un)",AL02,GALPÃO,,AL02-GALPÃO-,130,Central 
222438,AÇO MT 60.00 CROMADO SAE 1045 NORMAL (Un),AL02,GALPÃO,,AL02-GALPÃO-,68,Central 
240471,#N/A,AL02,GALPÃO,,AL02-GALPÃO-,38,Central 
222416,CILINDRO TEL. CBH 8T 19 OC (Un),AL02,GALPÃO,,AL02-GALPÃO-,41,Central 
222401,"CUBO RODA F. FUND. NOD. GGG-50"" F6 (Un)",AL02,GALPÃO,,AL02-GALPÃO-,324,Central 
222402,"CUBO RODA F. FUND. NOD. GGG-50"" FA4/CBHM (Un)",AL02,GALPÃO,,AL02-GALPÃO-,0,Central 
222404,"CUBO RODA F. FUND. NOD. GGG-50"" CBHM 6000 (Un)",AL02,GALPÃO,,AL02-GALPÃO-,118,Central 
240634,MACACO MOD. RAL-611 (CBHs) (Un),AL02,GALPÃO,,AL02-GALPÃO-,500,Central 
200391,KIT BOMBA MULTI-FLEX SEMI-COMPLETO (SEM GAIOLA) (Un),AL02,GALPÃO,,AL02-GALPÃO-,3,Central 
240494,GANCHO C/ REBAIXO P/ F.RÁPIDO CÓD.ESP482 (Un),AL02,GALPÃO,,AL02-GALPÃO-,112,Central 
240493,FECHO RÁP. P/CARR. LE CÓD.ESP481E (Un),AL02,GALPÃO,,AL02-GALPÃO-,1519,Central 
240492,FECHO RÁP. P/CARR. LD CÓD.ESP481D (Un),AL02,GALPÃO,,AL02-GALPÃO-,0,Central 
240642,GANCHO MENOR P/ F.RÁPIDO CÓD.FT 0040-C (Un),AL02,GALPÃO,,AL02-GALPÃO-,391,Central 
200950,"CANHÃO DIFUSOR 2.1/2"" (Un)",AL02,GALPÃO,,AL02-GALPÃO-,2,Central 
222145,CAIXA DE TRANSMISSÃO INPEL CT14501-ZH (Un),AL02,GALPÃO,,AL02-GALPÃO-,13,Central 
222146,LIMITADOR DE TORQUE INPEL LT9003-Z (Un),AL02,GALPÃO,,AL02-GALPÃO-,13,Central 
299714,#N/A,AL02,GALPÃO,,AL02-GALPÃO-,0,Central 
214114,"RODA R15.5 AG 13"" X 15.5"" 8 FUROS (Un)",AL08,GALPÃO,,AL08-GALPÃO-,36,Central 
240643,"CILINDRO 2 ESTAGIO 57,15 MM BASC. LATERAL (Un)",AL08,PROJETOS,,AL08-PROJETOS-,5,Central 
222411,CUBO P/ DIST. CALCÁRIO C/ PARAF. E PORCAS (Un),AL02,GALPÃO,,AL02-GALPÃO-,28,Central 
350102,ARAME COBREADO MIG 1.2 (ER70S6) (KG),AL08,PROJETOS,,AL08-PROJETOS-,4320,Central 
200953,"BOMBA LOBULAR 4"" BL4001 (Un)",AL08,PROJETOS,,AL08-PROJETOS-,8,Central 
350106,ARAME COBRE MIG 1.2 BARRICA 140KG (KG),AL08,PROJETOS,,AL08-PROJETOS-,560,Central 
497885,FITA MET.P/EMB. - 1mm X 1'' (KG),AL08,PROJETOS,,AL08-PROJETOS-,"1015,62",Central 
497897,"SELO DE AÇO POLIDO TR 25X60X0,90 (KG)",AL08,PROJETOS,,AL08-PROJETOS-,50,Central 
400025,MAD. BARROTE P/EMBALAGEM 0.05 X0.05 X 3.0M (Un),AL06,CARPINTARIA,,AL06-CARPINTARIA-,272,Central 
497851,"MAD. P/ EMB. PINOS 3,0 x 0,10 x 0,023m. (Un)",AL06,CARPINTARIA,,AL06-CARPINTARIA-,677,Central 
116636,COMP. NAVAL FILM 2L 3890 X 2205 X 20MM (Un),AL06,CARPINTARIA,,AL06-CARPINTARIA-,21,Central 
116625,COMP. NAVAL FILM 2L 3870 X 450 X 20MM (Un),AL06,CARPINTARIA,,AL06-CARPINTARIA-,40,Central 
116626,COMP. NAVAL FILM 2L 3070 X 450 X 20MM (Un),AL06,CARPINTARIA,,AL06-CARPINTARIA-,180,Central 
116628,COMP. NAVAL FILM 2L 3890 X 1695 X 20MM (Un),AL06,CARPINTARIA,,AL06-CARPINTARIA-,28,Central 
116629,COMP. NAVAL FILM 2L 3070 X 600 X 20MM (Un),AL06,CARPINTARIA,,AL06-CARPINTARIA-,10,Central 
116630,COMP. NAVAL FILM 2L 3870 X 600 X 20MM (Un),AL06,CARPINTARIA,,AL06-CARPINTARIA-,4,Central 
116632,COMP. NAVAL FILM 2L 3930 X 327 X 20MM (Un),AL06,CARPINTARIA,,AL06-CARPINTARIA-,49,Central 
116633,COMP. NAVAL FILM 2L 1790X 450 X 20MM (Un),AL06,CARPINTARIA,,AL06-CARPINTARIA-,230,Central 
116635,COMP. NAVAL FILM 2L 1790 X 600 X 20MM (Un),AL06,CARPINTARIA,,AL06-CARPINTARIA-,14,Central 
116641,COMP. NAVAL FILM 2L 3090 X 1695 X 20MM (Un),AL06,CARPINTARIA,,AL06-CARPINTARIA-,80,Central 
497820,"MANTA FILMA POLIET. 2mm. X 1,20 MT. (M2)",AL05,BORRACHARIA,,AL05-BORRACHARIA-,240,Central 
497822,"TUBO EPE DIAM. 30 X 3MM X 1,6M CÓD.T30.3.1,6D30 (Un)",AL05,BORRACHARIA,,AL05-BORRACHARIA-,720,Central 
268150,PNEU 7.50-16 IMPL (16TT 10PR RA45) (Un),AL05,BORRACHARIA,,AL05-BORRACHARIA-,165,Central 
268203,PNEU 9.00 X 20 14 Pr (14 LONAS) (Un),AL05,BORRACHARIA,,AL05-BORRACHARIA-,6,Central 
268502,PNEU 400/60-15.5 SMHF I3 14L S/C (Un),AL05,BORRACHARIA,,AL05-BORRACHARIA-,38,Central 
218250,CÂMARA FM 15.5 TR15 (Un),AL05,BORRACHARIA,,AL05-BORRACHARIA-,52,Central 
218455,"CAMARA AR 750X16 (16"" L430) (Un)",AL05,BORRACHARIA,,AL05-BORRACHARIA-,307,Central 
801084,DIOXIDO DE CARBONO 2.2 NA (25KG) (KG),AL10,GASES,,AL10-GASES-,300,Central 
801010,OXIGENIO GASOSO (M3),AL10,GASES,,AL10-GASES-,200,Central 
801083,MISTURA STARGOLD FLEX (M3),AL10,GASES,,AL10-GASES-,76,Central 
801112,ARGONIO LIQUIDO (M3),AL10,GASES,,AL10-GASES-,"839,91",Central 
801033,GLP EM BUTIJÃO DE 45 KG. (Un),AL10,GASES,,AL10-GASES-,2,Central 
801124,GLP EM BUTIJÃO DE 20 KG. (Un),AL10,GASES,,AL10-GASES-,9,Central 
706031,#N/A,AL01,AM,MESA,AL01-AM-MESA,0,Central 
500458,BICO DUPLO P/ ENCHER PNEU 825 (Un),AL01,AM,MESA,AL01-AM-MESA,2,Central 
534299,PILHA ALCALINA AAA PALITO (Un),AL01,AM,MESA,AL01-AM-MESA,58,Central 
533572,PILHA ALCALINA AA (Un),AL01,AM,MESA,AL01-AM-MESA,9,Central 
633975,CADEADO 35MM (Un),AL01,AM,MESA,AL01-AM-MESA,11,Central 
702068,RESPIRADOR SEMI FACIAL 7500/7502 MED CA12011 3M (Un),AL01,EPI,S01,AL01-EPI-S01,6,Central 
702069,TIRANTE FIXO P/ RESP. 7500 CÓD. 7581 3M (Un),AL01,EPI,S01,AL01-EPI-S01,6,Central 
702081,CARNEIRA C/CATRACA P/MASCARA CC (Un),AL01,EPI,S01,AL01-EPI-S01,5,Central 
702109,LENTE BRANCA RETANGULAR (Un),AL01,EPI,S02,AL01-EPI-S02,500,Central 
702092,LENTE ESCURA N 10 (Un),AL01,EPI,S02,AL01-EPI-S02,86,Central 
702093,LENTE ESCURA N 12 (Un),AL01,EPI,S02,AL01-EPI-S02,281,Central 
702122,PROTETOR AURICULAR (Un),AL01,EPI,S03,AL01-EPI-S03,133,Central 
702124,PROTETOR AURICULAR DESC ESPONJOSO (Un),AL01,EPI,S03,AL01-EPI-S03,0,Central 
702146,PROTETOR AURICULAR TIPO CONCHA (Un),AL01,EPI,S03,AL01-EPI-S03,10,Central 
702147,KIT ALMOFADA E ESPUMA INTERNA P/ ABAFADOR MUPLER CÓD.350010230098 (Un),AL01,EPI,S03,AL01-EPI-S03,1,Central 
702062,RETENTOR 5N11 (Un),AL01,EPI,S04,AL01-EPI-S04,14,Central 
702078,OCULOS VISION 3000 INCOLOR (Un),AL01,EPI,S04,AL01-EPI-S04,0,Central 
702134,OCULOS SOBREPOR INCOLOR (Un),AL01,EPI,S04,AL01-EPI-S04,22,Central 
702077,OCULOS  P/ TORNEIRO LENTE VERDE (Un),AL01,EPI,S04,AL01-EPI-S04,9,Central 
700271,CREME DE PROTEÇÃO PARA PELE (Un),AL01,EPI,S05,AL01-EPI-S05,2,Central 
702111,MANGOTE DE TECIDO C/ ELASTICO NOS PUNHOS (Un),AL01,EPI,S05,AL01-EPI-S05,12,Central 
700130,TOUCA ESPECIAL P/ SOLDADOR (Un),AL01,EPI,S05,AL01-EPI-S05,9,Central 
702067,"PROTETOR FACIAL 8"" INCOLOR (Un)",AL01,EPI,S05,AL01-EPI-S05,9,Central 
702063,FILTRO P/ PARTICULAS 5N11 P 6000/7500 (Un),AL01,EPI,S06,AL01-EPI-S06,30,Central 
702058,FILTRO P/POEIRA/NEVOA/GAS/VAPOR 2078 (Un),AL01,EPI,S06,AL01-EPI-S06,34,Central 
702061,CARTUCHO VAP ORG/GASES ACIDOS BR 6003 - 3M (Un),AL01,EPI,S06,AL01-EPI-S06,25,Central 
701039,BOTAS VAQUETA C/ BIQUEIRA AÇO/COMPOSITE (Un),AL01,EPI,S07,AL01-EPI-S07,102,Central 
702043,MASC. C/ VIS. MOVEL-SOLDADOR (Un),AL01,EPI,S08,AL01-EPI-S08,1,Central 
700178,ROUPA / MACACÃO DE PROTEÇÃO (Un),AL01,EPI,S09,AL01-EPI-S09,241,Central 
702080,PERNEIRA P/SOLDADOR (Un),AL01,EPI,S10,AL01-EPI-S10,6,Central 
702028,LUVA LATEX NITRILON (Un),AL01,EPI,S11,AL01-EPI-S11,20,Central 
702067,"PROTETOR FACIAL 8"" INCOLOR (Un)",AL01,EPI,S12,AL01-EPI-S12,9,Central 
702032,LUVA PVC C/LONGO FORRADA (Un),AL01,EPI,S12.1,AL01-EPI-S12.1,51,Central 
702057,RESP. DESC. PFF2 (Un),AL01,EPI,S04,AL01-EPI-S04,0,Central 
702025,LUVA TRICOTADA DE ALGODÃO (Un),AL01,EPI,S13,AL01-EPI-S13,70,Central 
702019,LUVA CANO LONGO ACOCHOADA (Un),AL01,EPI,S14,AL01-EPI-S14,21,Central 
702017,#N/A,AL01,EPI,S15,AL01-EPI-S15,0,Central 
702110,MANGOTE P/SOLDADOR (Un),AL01,EPI,S16,AL01-EPI-S16,32,Central 
702018,LUVA CANO LONGO (Un),AL01,EPI,S17,AL01-EPI-S17,41,Central 
702020,LUVA CANO CURTO (Un),AL01,EPI,S18,AL01-EPI-S18,28,Central 
702006,AVENTAL DE COURO SIMPLES (Un),AL01,EPI,S19,AL01-EPI-S19,9,Central 
702008,AVENTAL DE COURO C/ MANGAS (Un),AL01,EPI,S20,AL01-EPI-S20,15,Central 
702045,PRE-FILTRO PF-5 P/RESP. CG-303 (Un),AL01,EPI,S21,AL01-EPI-S21,0,Central 
509265,FILTRO CARTÃO PLINSADO 1250 X 1270MM 32 PLINSAS (Un),AL09,SALA,,AL09-SALA-,20,Central 
509264,FILTRO CARTÃO PLINSADO 1250 X 1275 - 40 PLINSAS (Un),AL09,SALA,,AL09-SALA-,20,Central 
509266,FILTRO CARTÃO PLINSADO 1250 X 800MM 20 PLINSAS (Un),AL09,SALA,,AL09-SALA-,20,Central 
509268,MANTA PA50 795 X 1270MM (Un),AL09,SALA,,AL09-SALA-,64,Central 
